campaign,pair_id,workload,seed,handle_mode,first_operation_id,repetition_id,paired_target_strategy,first_strategy,second_strategy,baseline_schedule_position,target_schedule_position,baseline_request_id,target_request_id,same_warm_session,same_run_config,same_manifest,same_image,baseline_first_query_us,target_first_query_us,baseline_open_us,target_open_us,baseline_deliver_us,target_deliver_us
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r5-learned_markov_102,native_ycsb_c_read_zipf,4,warm,0,5,learned_markov_102,learned_markov_102,baseline,660,659,native_ycsb_c_read_zipf-s4-f0-warm-r5-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r5-learned_markov_102:learned_markov_102,true,true,true,true,369.687,2184.521,0.0,0.0,0.171,435.71
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r6-2e_K500,native_ycsb_c_read_zipf,4,warm,0,6,2e_K500,baseline,2e_K500,661,662,native_ycsb_c_read_zipf-s4-f0-warm-r6-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r6-2e_K500:2e_K500,true,true,true,true,3242.537,262.157,0.0,0.0,0.13,2608.799
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_freq_K10,native_ycsb_c_read_zipf,4,warm,0,6,leaf_freq_K10,leaf_freq_K10,baseline,664,663,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_freq_K10:leaf_freq_K10,true,true,true,true,360.14,2469.34,0.0,0.0,0.121,57.236
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_rand_K10,native_ycsb_c_read_zipf,4,warm,0,6,leaf_rand_K10,baseline,leaf_rand_K10,665,666,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r6-leaf_rand_K10:leaf_rand_K10,true,true,true,true,3201.051,351.373,0.0,0.0,0.131,60.913
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r6-2f_top102,native_ycsb_c_read_zipf,4,warm,0,6,2f_top102,baseline,2f_top102,667,668,native_ycsb_c_read_zipf-s4-f0-warm-r6-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r6-2f_top102:2f_top102,true,true,true,true,3244.301,156.331,0.0,0.0,0.14,488.789
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r6-learned_markov_102,native_ycsb_c_read_zipf,4,warm,0,6,learned_markov_102,baseline,learned_markov_102,669,670,native_ycsb_c_read_zipf-s4-f0-warm-r6-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r6-learned_markov_102:learned_markov_102,true,true,true,true,3255.402,318.873,0.0,0.0,0.131,528.132
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r7-2e_K500,native_ycsb_c_read_zipf,4,warm,0,7,2e_K500,2e_K500,baseline,672,671,native_ycsb_c_read_zipf-s4-f0-warm-r7-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r7-2e_K500:2e_K500,true,true,true,true,396.087,1102.369,0.0,0.0,0.13,2075.258
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_freq_K10,native_ycsb_c_read_zipf,4,warm,0,7,leaf_freq_K10,leaf_freq_K10,baseline,674,673,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_freq_K10:leaf_freq_K10,true,true,true,true,163.243,2475.992,0.0,0.0,0.121,53.68
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_rand_K10,native_ycsb_c_read_zipf,4,warm,0,7,leaf_rand_K10,baseline,leaf_rand_K10,675,676,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r7-leaf_rand_K10:leaf_rand_K10,true,true,true,true,3267.354,348.037,0.0,0.0,0.13,60.011
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r7-2f_top102,native_ycsb_c_read_zipf,4,warm,0,7,2f_top102,baseline,2f_top102,677,678,native_ycsb_c_read_zipf-s4-f0-warm-r7-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r7-2f_top102:2f_top102,true,true,true,true,242.921,349.83,0.0,0.0,0.13,530.467
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r7-learned_markov_102,native_ycsb_c_read_zipf,4,warm,0,7,learned_markov_102,learned_markov_102,baseline,680,679,native_ycsb_c_read_zipf-s4-f0-warm-r7-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r7-learned_markov_102:learned_markov_102,true,true,true,true,230.208,1688.349,0.0,0.0,0.13,490.491
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r8-2e_K500,native_ycsb_c_read_zipf,4,warm,0,8,2e_K500,baseline,2e_K500,681,682,native_ycsb_c_read_zipf-s4-f0-warm-r8-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r8-2e_K500:2e_K500,true,true,true,true,3215.216,261.326,0.0,0.0,0.14,2604.041
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_freq_K10,native_ycsb_c_read_zipf,4,warm,0,8,leaf_freq_K10,leaf_freq_K10,baseline,684,683,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_freq_K10:leaf_freq_K10,true,true,true,true,317.219,2392.387,0.0,0.0,0.13,55.784
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_rand_K10,native_ycsb_c_read_zipf,4,warm,0,8,leaf_rand_K10,baseline,leaf_rand_K10,685,686,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r8-leaf_rand_K10:leaf_rand_K10,true,true,true,true,3246.505,190.965,0.0,0.0,0.13,57.356
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r8-2f_top102,native_ycsb_c_read_zipf,4,warm,0,8,2f_top102,2f_top102,baseline,688,687,native_ycsb_c_read_zipf-s4-f0-warm-r8-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r8-2f_top102:2f_top102,true,true,true,true,369.738,2169.112,0.0,0.0,0.141,430.52
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r8-learned_markov_102,native_ycsb_c_read_zipf,4,warm,0,8,learned_markov_102,baseline,learned_markov_102,689,690,native_ycsb_c_read_zipf-s4-f0-warm-r8-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r8-learned_markov_102:learned_markov_102,true,true,true,true,3349.437,317.18,0.0,0.0,0.12,522.301
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r9-2e_K500,native_ycsb_c_read_zipf,4,warm,0,9,2e_K500,2e_K500,baseline,692,691,native_ycsb_c_read_zipf-s4-f0-warm-r9-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r9-2e_K500:2e_K500,true,true,true,true,397.309,1086.5,0.0,0.0,0.13,2118.148
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_freq_K10,native_ycsb_c_read_zipf,4,warm,0,9,leaf_freq_K10,baseline,leaf_freq_K10,693,694,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_freq_K10:leaf_freq_K10,true,true,true,true,3172.317,314.053,0.0,0.0,0.11,57.707
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_rand_K10,native_ycsb_c_read_zipf,4,warm,0,9,leaf_rand_K10,leaf_rand_K10,baseline,696,695,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r9-leaf_rand_K10:leaf_rand_K10,true,true,true,true,314.034,393.862,0.0,0.0,0.13,54.491
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r9-2f_top102,native_ycsb_c_read_zipf,4,warm,0,9,2f_top102,baseline,2f_top102,697,698,native_ycsb_c_read_zipf-s4-f0-warm-r9-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r9-2f_top102:2f_top102,true,true,true,true,3262.235,318.011,0.0,0.0,0.131,525.717
secondary,native_ycsb_c_read_zipf-s4-f0-warm-r9-learned_markov_102,native_ycsb_c_read_zipf,4,warm,0,9,learned_markov_102,baseline,learned_markov_102,699,700,native_ycsb_c_read_zipf-s4-f0-warm-r9-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-warm-r9-learned_markov_102:learned_markov_102,true,true,true,true,3155.947,312.481,0.0,0.0,0.121,521.91
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,0,2e_K500,2e_K500,baseline,702,701,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2e_K500:2e_K500,true,true,true,true,140.201,13.495,252.569,1120.854,0.141,2186.484
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,0,leaf_freq_K10,baseline,leaf_freq_K10,703,704,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_freq_K10:leaf_freq_K10,true,true,true,true,140.452,263.48,3255.502,370.389,0.151,58.128
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,0,leaf_rand_K10,baseline,leaf_rand_K10,705,706,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r0-leaf_rand_K10:leaf_rand_K10,true,true,true,true,157.112,259.994,3311.787,391.638,0.12,59.421
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,0,2f_top102,2f_top102,baseline,708,707,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r0-2f_top102:2f_top102,true,true,true,true,137.155,84.266,229.407,2153.554,0.16,436.752
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r0-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,0,learned_markov_102,baseline,learned_markov_102,709,710,native_ycsb_c_read_zipf-s4-f0-standalone-r0-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r0-learned_markov_102:learned_markov_102,true,true,true,true,151.582,240.136,3261.553,396.617,0.12,508.585
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,1,2e_K500,baseline,2e_K500,711,712,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2e_K500:2e_K500,true,true,true,true,139.94,13.295,3184.31,399.242,0.15,2603.871
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,1,leaf_freq_K10,baseline,leaf_freq_K10,713,714,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_freq_K10:leaf_freq_K10,true,true,true,true,156.731,107.27,3304.303,212.745,0.121,59.11
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,1,leaf_rand_K10,leaf_rand_K10,baseline,716,715,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r1-leaf_rand_K10:leaf_rand_K10,true,true,true,true,240.537,137.175,386.909,2440.607,0.11,59.962
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,1,2f_top102,2f_top102,baseline,718,717,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r1-2f_top102:2f_top102,true,true,true,true,294.768,86.05,387.341,2177.238,0.17,432.434
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r1-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,1,learned_markov_102,baseline,learned_markov_102,719,720,native_ycsb_c_read_zipf-s4-f0-standalone-r1-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r1-learned_markov_102:learned_markov_102,true,true,true,true,138.317,85.73,3242.688,238.644,0.13,484.891
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,2,2e_K500,2e_K500,baseline,722,721,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2e_K500:2e_K500,true,true,true,true,296.14,13.024,409.241,1279.018,0.13,2108.65
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,2,leaf_freq_K10,baseline,leaf_freq_K10,723,724,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_freq_K10:leaf_freq_K10,true,true,true,true,155.118,106.498,3213.674,220.821,0.18,58.489
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,2,leaf_rand_K10,leaf_rand_K10,baseline,726,725,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r2-leaf_rand_K10:leaf_rand_K10,true,true,true,true,239.865,134.881,382.732,248.051,0.12,60.823
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,2,2f_top102,baseline,2f_top102,727,728,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r2-2f_top102:2f_top102,true,true,true,true,134.41,239.846,3208.345,403.32,0.12,514.968
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r2-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,2,learned_markov_102,learned_markov_102,baseline,730,729,native_ycsb_c_read_zipf-s4-f0-standalone-r2-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r2-learned_markov_102:learned_markov_102,true,true,true,true,135.472,86.06,228.094,2225.457,0.13,431.983
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,3,2e_K500,baseline,2e_K500,731,732,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2e_K500:2e_K500,true,true,true,true,155.82,13.776,3290.858,405.223,0.13,2622.335
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,3,leaf_freq_K10,baseline,leaf_freq_K10,733,734,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_freq_K10:leaf_freq_K10,true,true,true,true,152.864,268.89,3269.329,381.609,0.12,67.035
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,3,leaf_rand_K10,leaf_rand_K10,baseline,736,735,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r3-leaf_rand_K10:leaf_rand_K10,true,true,true,true,126.104,151.612,254.253,2306.138,0.14,70.571
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,3,2f_top102,2f_top102,baseline,738,737,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r3-2f_top102:2f_top102,true,true,true,true,304.596,100.096,407.367,2097.379,0.14,477.448
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r3-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,3,learned_markov_102,learned_markov_102,baseline,740,739,native_ycsb_c_read_zipf-s4-f0-standalone-r3-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r3-learned_markov_102:learned_markov_102,true,true,true,true,288.757,86.12,409.952,2194.44,0.12,429.138
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,4,2e_K500,baseline,2e_K500,741,742,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2e_K500:2e_K500,true,true,true,true,146.082,13.745,3210.238,395.636,0.131,2514.896
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,4,leaf_freq_K10,leaf_freq_K10,baseline,744,743,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_freq_K10:leaf_freq_K10,true,true,true,true,282.626,154.568,426.212,2430.369,0.13,58.468
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,4,leaf_rand_K10,baseline,leaf_rand_K10,745,746,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r4-leaf_rand_K10:leaf_rand_K10,true,true,true,true,151.332,135.672,3244.602,288.356,0.321,59.571
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,4,2f_top102,2f_top102,baseline,748,747,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r4-2f_top102:2f_top102,true,true,true,true,323.411,98.474,410.543,2227.231,0.12,428.717
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r4-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,4,learned_markov_102,baseline,learned_markov_102,749,750,native_ycsb_c_read_zipf-s4-f0-standalone-r4-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r4-learned_markov_102:learned_markov_102,true,true,true,true,158.805,239.916,3234.754,396.988,0.13,525.097
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,5,2e_K500,baseline,2e_K500,751,752,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2e_K500:2e_K500,true,true,true,true,152.033,13.545,3241.187,240.848,0.13,2564.778
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,5,leaf_freq_K10,baseline,leaf_freq_K10,753,754,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_freq_K10:leaf_freq_K10,true,true,true,true,155.129,269.211,3287.622,370.228,0.13,58.008
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,5,leaf_rand_K10,leaf_rand_K10,baseline,756,755,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r5-leaf_rand_K10:leaf_rand_K10,true,true,true,true,280.581,139.8,388.583,2438.444,0.15,60.422
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,5,2f_top102,baseline,2f_top102,757,758,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r5-2f_top102:2f_top102,true,true,true,true,156.34,83.956,3208.876,243.613,0.13,492.866
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r5-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,5,learned_markov_102,learned_markov_102,baseline,760,759,native_ycsb_c_read_zipf-s4-f0-standalone-r5-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r5-learned_markov_102:learned_markov_102,true,true,true,true,296.491,244.384,393.651,397.54,0.131,504.468
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,6,2e_K500,baseline,2e_K500,761,762,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2e_K500:2e_K500,true,true,true,true,138.367,17.723,3167.009,398.741,0.121,2584.836
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,6,leaf_freq_K10,leaf_freq_K10,baseline,764,763,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_freq_K10:leaf_freq_K10,true,true,true,true,302.011,145.921,233.595,2424.809,0.141,61.074
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,6,leaf_rand_K10,leaf_rand_K10,baseline,766,765,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r6-leaf_rand_K10:leaf_rand_K10,true,true,true,true,281.713,152.734,393.041,2489.599,0.13,56.755
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,6,2f_top102,baseline,2f_top102,767,768,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r6-2f_top102:2f_top102,true,true,true,true,154.367,87.282,3218.815,260.995,0.13,492.847
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r6-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,6,learned_markov_102,baseline,learned_markov_102,769,770,native_ycsb_c_read_zipf-s4-f0-standalone-r6-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r6-learned_markov_102:learned_markov_102,true,true,true,true,153.937,245.336,3311.247,409.361,0.131,509.718
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,7,2e_K500,2e_K500,baseline,772,771,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2e_K500:2e_K500,true,true,true,true,295.45,42.178,412.367,931.442,0.131,2222.853
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,7,leaf_freq_K10,leaf_freq_K10,baseline,774,773,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_freq_K10:leaf_freq_K10,true,true,true,true,129.681,163.003,235.608,2455.075,0.121,58.91
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,7,leaf_rand_K10,baseline,leaf_rand_K10,775,776,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r7-leaf_rand_K10:leaf_rand_K10,true,true,true,true,155.018,262.388,3245.454,400.184,0.14,57.337
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,7,2f_top102,2f_top102,baseline,778,777,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r7-2f_top102:2f_top102,true,true,true,true,287.394,85.449,396.417,2156.52,0.12,433.796
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r7-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,7,learned_markov_102,learned_markov_102,baseline,780,779,native_ycsb_c_read_zipf-s4-f0-standalone-r7-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r7-learned_markov_102:learned_markov_102,true,true,true,true,136.624,86.331,237.342,2161.119,0.131,431.663
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2e_K500,native_ycsb_c_read_zipf,4,standalone,0,8,2e_K500,2e_K500,baseline,782,781,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2e_K500:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2e_K500:2e_K500,true,true,true,true,616.186,24.445,647.574,1161.71,0.13,2060.882
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_freq_K10,native_ycsb_c_read_zipf,4,standalone,0,8,leaf_freq_K10,leaf_freq_K10,baseline,784,783,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_freq_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_freq_K10:leaf_freq_K10,true,true,true,true,238.133,159.286,386.108,2474.631,0.141,57.947
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_rand_K10,native_ycsb_c_read_zipf,4,standalone,0,8,leaf_rand_K10,leaf_rand_K10,baseline,786,785,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_rand_K10:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r8-leaf_rand_K10:leaf_rand_K10,true,true,true,true,85.539,137.246,240.538,2436.19,0.14,59.0
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2f_top102,native_ycsb_c_read_zipf,4,standalone,0,8,2f_top102,baseline,2f_top102,787,788,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2f_top102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r8-2f_top102:2f_top102,true,true,true,true,139.79,477.268,3192.266,633.237,0.811,448.754
secondary,native_ycsb_c_read_zipf-s4-f0-standalone-r8-learned_markov_102,native_ycsb_c_read_zipf,4,standalone,0,8,learned_markov_102,learned_markov_102,baseline,790,789,native_ycsb_c_read_zipf-s4-f0-standalone-r8-learned_markov_102:baseline,native_ycsb_c_read_zipf-s4-f0-standalone-r8-learned_markov_102:learned_markov_102,true,true,true,true,294.207,84.808,419.891,2162.882,0.13,420.883
