workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,ta,leaf_rand_K10,pread,e2e_us,10,125.32,135.66,108.68,141.58,86.16,166.85,10/10,robust,seed01=149.1;seed02=139.3;seed03=140.4;seed04=92.5;seed05=147.2;seed06=86.2;seed07=94.0;seed08=132.0;seed09=166.8;seed10=105.6
A,ta,leaf_rand_K10,pread,e2e_warm_us,10,105.94,113.33,91.84,119.46,71.81,139.36,10/10,robust,seed01=130.0;seed02=116.3;seed03=118.2;seed04=78.6;seed05=123.9;seed06=71.8;seed07=82.7;seed08=110.3;seed09=139.4;seed10=88.2
A,ta,leaf_rand_K10,pread,first_query_us,10,-1.79,-1.86,-3.4,-0.23,-5.77,1.63,7/10,robust,seed01=-2.1;seed02=0.9;seed03=1.6;seed04=-1.8;seed05=1.0;seed06=-5.2;seed07=-0.1;seed08=-4.5;seed09=-5.8;seed10=-1.9
B,orig,2d,async,e2e_us,10,-7.76,-14.2,-16.87,7.21,-21.07,56.13,9/10,directional,seed01=-14.5;seed02=-7.3;seed03=-16.1;seed04=-21.1;seed05=-13.0;seed06=-21.1;seed07=-13.9;seed08=56.1;seed09=-9.2;seed10=-17.6
B,orig,2d,async,e2e_warm_us,10,-26.07,-31.26,-33.63,-13.99,-38.73,24.9,9/10,robust,seed01=-33.0;seed02=-25.5;seed03=-31.3;seed04=-36.0;seed05=-31.2;seed06=-38.7;seed07=-27.1;seed08=24.9;seed09=-27.8;seed10=-35.1
B,orig,2d,async,first_query_us,10,-35.92,-40.16,-42.91,-25.02,-47.57,9.71,9/10,robust,seed01=-44.7;seed02=-34.4;seed03=-40.0;seed04=-45.0;seed05=-40.3;seed06=-47.6;seed07=-35.8;seed08=9.7;seed09=-37.4;seed10=-43.7
B,orig,2d,pread,e2e_us,10,177.05,154.62,152.14,214.14,145.82,332.93,10/10,robust,seed01=208.7;seed02=160.5;seed03=151.2;seed04=148.1;seed05=157.0;seed06=145.8;seed07=152.2;seed08=332.9;seed09=164.8;seed10=149.2
B,orig,2d,pread,e2e_warm_us,10,158.56,139.09,135.38,192.92,128.04,302.05,10/10,robust,seed01=190.1;seed02=142.4;seed03=133.9;seed04=133.3;seed05=139.0;seed06=128.0;seed07=139.2;seed08=302.0;seed09=146.0;seed10=131.6
B,orig,2d,pread,first_query_us,10,-37.35,-41.71,-42.85,-29.18,-45.85,-4.1,10/10,robust,seed01=-44.8;seed02=-34.4;seed03=-40.1;seed04=-44.9;seed05=-45.9;seed06=-43.6;seed07=-36.0;seed08=-4.1;seed09=-36.4;seed10=-43.3
B,orig,2e_K10,async,e2e_us,10,-7.54,-14.46,-15.73,6.41,-19.92,52.24,9/10,directional,seed01=-8.4;seed02=-10.0;seed03=-16.4;seed04=-19.9;seed05=-16.4;seed06=-14.6;seed07=-14.3;seed08=52.2;seed09=-11.7;seed10=-15.9
B,orig,2e_K10,async,e2e_warm_us,10,-25.86,-31.16,-32.36,-14.91,-34.59,20.75,9/10,robust,seed01=-31.8;seed02=-24.6;seed03=-30.5;seed04=-34.5;seed05=-34.6;seed06=-32.3;seed07=-27.4;seed08=20.7;seed09=-30.2;seed10=-33.4
B,orig,2e_K10,async,first_query_us,10,-37.24,-41.86,-43.19,-27.68,-45.33,2.81,9/10,robust,seed01=-45.3;seed02=-34.6;seed03=-40.5;seed04=-45.0;seed05=-45.2;seed06=-42.7;seed07=-37.4;seed08=2.8;seed09=-41.0;seed10=-43.4
B,orig,2e_K10,pread,e2e_us,10,278.02,247.5,242.42,329.65,232.15,492.88,10/10,robust,seed01=331.1;seed02=244.9;seed03=242.7;seed04=240.3;seed05=250.1;seed06=232.2;seed07=233.3;seed08=492.9;seed09=260.8;seed10=252.1
B,orig,2e_K10,pread,e2e_warm_us,10,259.16,230.98,225.97,307.56,214.53,461.37,10/10,robust,seed01=307.6;seed02=230.2;seed03=225.4;seed04=223.7;seed05=231.7;seed06=214.5;seed07=220.3;seed08=461.4;seed09=242.1;seed10=234.6
B,orig,2e_K10,pread,first_query_us,10,-37.33,-41.4,-43.39,-27.8,-46.41,2.78,9/10,robust,seed01=-45.1;seed02=-34.5;seed03=-46.4;seed04=-45.1;seed05=-41.4;seed06=-41.4;seed07=-39.1;seed08=2.8;seed09=-39.5;seed10=-43.6
B,orig,leaf_freq_K10,async,e2e_us,10,24.54,23.03,21.66,28.84,18.57,42.17,10/10,robust,seed01=21.2;seed02=24.3;seed03=22.2;seed04=21.3;seed05=25.3;seed06=24.7;seed07=18.6;seed08=42.2;seed09=21.7;seed10=23.8
B,orig,leaf_freq_K10,async,e2e_warm_us,10,6.11,6.33,4.9,7.37,3.05,10.63,10/10,robust,seed01=3.1;seed02=6.3;seed03=6.0;seed04=6.5;seed05=6.9;seed06=6.8;seed07=5.5;seed08=10.6;seed09=3.0;seed10=6.4
B,orig,leaf_freq_K10,async,first_query_us,10,-2.54,-1.69,-3.82,-1.51,-7.05,-1.09,10/10,robust,seed01=-7.0;seed02=-1.7;seed03=-1.7;seed04=-1.4;seed05=-1.1;seed06=-1.1;seed07=-2.2;seed08=-2.8;seed09=-5.2;seed10=-1.2
B,orig,leaf_freq_K10,pread,e2e_us,10,119.62,109.64,108.25,136.18,101.73,187.44,10/10,robust,seed01=133.9;seed02=111.2;seed03=107.8;seed04=106.0;seed05=118.8;seed06=106.6;seed07=101.7;seed08=187.4;seed09=114.6;seed10=108.1
B,orig,leaf_freq_K10,pread,e2e_warm_us,10,101.15,92.02,91.55,114.81,88.72,156.52,10/10,robust,seed01=115.8;seed02=93.0;seed03=90.4;seed04=91.0;seed05=100.4;seed06=88.9;seed07=88.7;seed08=156.5;seed09=96.3;seed10=90.6
B,orig,leaf_freq_K10,pread,first_query_us,10,-1.65,-1.63,-3.24,-0.03,-5.91,3.37,8/10,robust,seed01=-2.7;seed02=-0.0;seed03=-3.6;seed04=-1.1;seed05=3.4;seed06=1.0;seed07=-2.2;seed08=-4.4;seed09=-5.9;seed10=-1.0
B,orig,leaf_rand_K10,async,e2e_us,10,25.4,24.16,22.36,29.29,19.22,40.9,10/10,robust,seed01=26.6;seed02=23.3;seed03=21.7;seed04=22.2;seed05=28.2;seed06=25.1;seed07=19.2;seed08=40.9;seed09=26.3;seed10=20.5
B,orig,leaf_rand_K10,async,e2e_warm_us,10,7.07,7.34,5.75,8.26,3.05,9.84,10/10,robust,seed01=8.8;seed02=5.4;seed03=5.4;seed04=7.5;seed05=9.7;seed06=7.2;seed07=6.2;seed08=9.8;seed09=7.6;seed10=3.1
B,orig,leaf_rand_K10,async,first_query_us,10,-1.74,-1.62,-2.8,-0.72,-4.78,1.47,9/10,robust,seed01=-1.8;seed02=-2.6;seed03=-2.3;seed04=-0.7;seed05=1.5;seed06=-0.5;seed07=-1.5;seed08=-3.9;seed09=-0.9;seed10=-4.8
B,orig,leaf_rand_K10,pread,e2e_us,10,121.5,112.27,109.2,138.8,102.09,191.17,10/10,robust,seed01=141.4;seed02=110.8;seed03=113.7;seed04=107.1;seed05=117.6;seed06=108.1;seed07=102.1;seed08=191.2;seed09=115.6;seed10=107.4
B,orig,leaf_rand_K10,pread,e2e_warm_us,10,102.93,94.7,92.25,117.45,89.12,160.55,10/10,robust,seed01=123.8;seed02=92.9;seed03=96.5;seed04=90.4;seed05=99.1;seed06=90.1;seed07=89.1;seed08=160.5;seed09=96.8;seed10=89.9
B,orig,leaf_rand_K10,pread,first_query_us,10,-1.82,-1.93,-3.06,-0.48,-5.52,2.42,8/10,robust,seed01=-2.6;seed02=0.4;seed03=2.4;seed04=-3.5;seed05=-1.1;seed06=-1.3;seed07=-5.5;seed08=-3.2;seed09=-2.3;seed10=-1.5
B,ta,2d,async,e2e_us,10,-3.24,3.23,-14.23,7.77,-26.54,18.32,5/10,tie,seed01=7.3;seed02=18.3;seed03=-0.8;seed04=11.9;seed05=-26.5;seed06=-23.3;seed07=12.8;seed08=16.1;seed09=-24.6;seed10=-23.5
B,ta,2d,async,e2e_warm_us,10,-22.48,-17.12,-31.92,-13.15,-43.2,-2.48,10/10,robust,seed01=-14.2;seed02=-2.5;seed03=-20.0;seed04=-7.3;seed05=-43.2;seed06=-40.7;seed07=-7.2;seed08=-11.5;seed09=-39.5;seed10=-38.6
B,ta,2d,async,first_query_us,10,-35.59,-30.01,-43.6,-27.71,-53.52,-17.41,10/10,robust,seed01=-27.7;seed02=-17.4;seed03=-32.3;seed04=-23.0;seed05=-53.5;seed06=-52.1;seed07=-25.0;seed08=-27.2;seed09=-49.2;seed10=-48.4
B,ta,2d,pread,e2e_us,10,77.34,83.02,57.53,97.16,35.26,118.77,10/10,robust,seed01=91.5;seed02=118.8;seed03=74.5;seed04=109.3;seed05=39.1;seed06=46.8;seed07=113.1;seed08=105.3;seed09=35.3;seed10=39.7
B,ta,2d,pread,e2e_warm_us,10,57.48,62.46,39.16,75.53,20.55,98.0,10/10,robust,seed01=69.8;seed02=98.0;seed03=55.1;seed04=86.0;seed05=22.8;seed06=29.3;seed07=93.3;seed08=77.1;seed09=20.5;seed10=22.9
B,ta,2d,pread,first_query_us,10,-36.27,-32.14,-44.35,-28.15,-55.67,-16.23,10/10,robust,seed01=-29.8;seed02=-16.2;seed03=-34.5;seed04=-26.1;seed05=-55.7;seed06=-50.6;seed07=-28.6;seed08=-21.7;seed09=-50.5;seed10=-49.1
B,ta,2e_K10,async,e2e_us,10,-3.42,5.77,-13.42,6.29,-25.58,17.37,6/10,tie,seed01=4.6;seed02=17.4;seed03=6.9;seed04=9.5;seed05=-25.6;seed06=-22.6;seed07=7.3;seed08=10.5;seed09=-23.0;seed10=-19.3
B,ta,2e_K10,async,e2e_warm_us,10,-22.09,-15.08,-30.84,-13.69,-42.11,-3.46,10/10,robust,seed01=-12.1;seed02=-3.5;seed03=-10.8;seed04=-9.8;seed05=-42.1;seed06=-40.0;seed07=-12.8;seed08=-17.3;seed09=-38.0;seed10=-34.4
B,ta,2e_K10,async,first_query_us,10,-36.66,-33.52,-43.95,-29.59,-53.63,-20.39,10/10,robust,seed01=-27.1;seed02=-20.4;seed03=-24.7;seed04=-27.0;seed05=-53.6;seed06=-52.6;seed07=-32.4;seed08=-34.7;seed09=-49.0;seed10=-45.2
B,ta,2e_K10,pread,e2e_us,10,222.74,241.53,180.57,267.15,127.11,355.05,10/10,robust,seed01=256.5;seed02=268.4;seed03=226.5;seed04=269.8;seed05=150.8;seed06=152.0;seed07=355.0;seed08=261.3;seed09=127.1;seed10=160.0
B,ta,2e_K10,pread,e2e_warm_us,10,203.33,220.16,162.8,246.37,112.46,334.96,10/10,robust,seed01=234.7;seed02=247.6;seed03=207.0;seed04=249.1;seed05=134.6;seed06=134.6;seed07=335.0;seed08=233.3;seed09=112.5;seed10=145.0
B,ta,2e_K10,pread,first_query_us,10,-36.24,-34.38,-43.73,-28.84,-53.35,-16.72,10/10,robust,seed01=-27.0;seed02=-16.7;seed03=-24.6;seed04=-26.3;seed05=-53.4;seed06=-52.4;seed07=-34.3;seed08=-34.5;seed09=-48.8;seed10=-44.5
B,ta,leaf_freq_K10,async,e2e_us,10,27.49,26.26,22.89,32.86,17.2,45.75,10/10,robust,seed01=25.8;seed02=45.7;seed03=22.8;seed04=30.9;seed05=17.2;seed06=26.8;seed07=28.3;seed08=37.0;seed09=20.7;seed10=19.9
B,ta,leaf_freq_K10,async,e2e_warm_us,10,8.58,7.92,5.52,12.69,0.55,24.78,10/10,robust,seed01=7.5;seed02=24.8;seed03=6.1;seed04=9.4;seed05=0.5;seed06=9.4;seed07=8.3;seed08=9.0;seed09=5.8;seed10=4.9
B,ta,leaf_freq_K10,async,first_query_us,10,-0.53,-1.81,-3.12,3.09,-6.68,13.64,8/10,directional,seed01=-1.9;seed02=13.6;seed03=-2.5;seed04=-0.9;seed05=-6.7;seed06=1.9;seed07=-3.4;seed08=-2.8;seed09=-1.0;seed10=-1.7
B,ta,leaf_freq_K10,pread,e2e_us,10,126.56,125.54,109.47,144.76,86.28,169.86,10/10,robust,seed01=130.8;seed02=157.3;seed03=120.2;seed04=137.6;seed05=97.3;seed06=109.4;seed07=162.7;seed08=169.9;seed09=94.0;seed10=86.3
B,ta,leaf_freq_K10,pread,e2e_warm_us,10,107.41,105.54,92.14,123.41,71.22,142.65,10/10,robust,seed01=110.4;seed02=136.4;seed03=100.7;seed04=119.2;seed05=81.2;seed06=92.1;seed07=142.6;seed08=141.7;seed09=78.6;seed10=71.2
B,ta,leaf_freq_K10,pread,first_query_us,10,-2.46,-2.48,-4.66,-0.09,-7.34,4.68,8/10,robust,seed01=-3.9;seed02=4.7;seed03=-1.5;seed04=-6.9;seed05=-6.0;seed06=2.2;seed07=-2.4;seed08=-2.6;seed09=-0.9;seed10=-7.3
B,ta,leaf_rand_K10,async,e2e_us,10,27.89,26.73,24.89,31.24,20.74,37.56,10/10,robust,seed01=29.4;seed02=36.1;seed03=26.5;seed04=26.0;seed05=22.7;seed06=27.0;seed07=29.7;seed08=37.6;seed09=20.7;seed10=23.2
B,ta,leaf_rand_K10,async,e2e_warm_us,10,8.07,7.69,6.4,10.05,4.51,15.24,10/10,robust,seed01=8.2;seed02=15.2;seed03=7.2;seed04=4.5;seed05=6.4;seed06=9.6;seed07=9.6;seed08=9.5;seed09=5.8;seed10=4.7
B,ta,leaf_rand_K10,async,first_query_us,10,-1.15,-1.48,-2.6,0.43,-5.72,3.82,8/10,directional,seed01=-1.4;seed02=3.8;seed03=-1.5;seed04=-5.7;seed05=-0.8;seed06=2.1;seed07=-2.2;seed08=-2.7;seed09=-0.9;seed10=-2.1
B,ta,leaf_rand_K10,pread,e2e_us,10,128.96,126.45,112.01,146.91,94.23,174.1,10/10,robust,seed01=131.4;seed02=157.8;seed03=121.5;seed04=147.0;seed05=97.0;seed06=109.8;seed07=162.1;seed08=174.1;seed09=94.6;seed10=94.2
B,ta,leaf_rand_K10,pread,e2e_warm_us,10,109.41,106.06,94.45,125.41,79.3,146.06,10/10,robust,seed01=110.1;seed02=137.0;seed03=102.1;seed04=124.1;seed05=80.9;seed06=92.5;seed07=142.5;seed08=146.1;seed09=79.7;seed10=79.3
B,ta,leaf_rand_K10,pread,first_query_us,10,-1.34,-1.68,-2.85,0.14,-6.26,2.77,8/10,directional,seed01=-1.6;seed02=2.8;seed03=-0.6;seed04=-2.6;seed05=-6.3;seed06=2.2;seed07=-1.8;seed08=-2.6;seed09=-0.6;seed10=-2.2
C,orig,2d,async,e2e_us,10,-19.5,-19.27,-20.79,-18.28,-22.91,-16.19,10/10,robust,seed01=-19.4;seed02=-16.9;seed03=-22.7;seed04=-22.9;seed05=-16.2;seed06=-18.8;seed07=-20.1;seed08=-19.1;seed09=-19.8;seed10=-19.1
