seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
9,YCu,orig,2f_slru,pread,10,128,115.44,118.40,105.40,4.08,100.0,104149.99,143.51,103988.26,104264.96,104103.22,0.0
9,YCu,orig,2f_top14,async,10,128,914.20,958.57,811.98,53.76,100.0,230.17,142.70,84.37,1145.83,999.67,0.0
9,YCu,orig,2f_top14,pread,10,128,918.71,949.67,875.36,24.41,100.0,1418.66,147.51,1261.37,2346.28,2193.65,0.0
9,YCu,orig,2f_top28,async,10,128,916.56,948.80,873.12,21.21,100.0,252.35,146.78,104.77,1172.47,1021.89,0.0
9,YCu,orig,2f_top28,pread,10,128,892.46,948.51,786.72,45.52,100.0,2599.12,146.49,2451.86,3534.59,3386.95,0.0
9,YCu,orig,baseline,baseline,10,128,962.22,986.70,900.81,30.12,0.0,0.00,0.00,0.00,962.22,962.22,0.0
9,YCu,orig,layers_5,async,10,128,897.56,952.79,820.87,44.07,100.0,217.96,147.34,70.23,1115.52,968.80,0.0
9,YCu,orig,layers_5,pread,10,128,904.42,923.83,851.62,21.83,100.0,593.11,147.82,440.10,1499.32,1342.80,0.0
9,YCu,orig,layers_92,async,10,128,554.44,593.65,488.42,36.02,100.0,367.95,147.57,205.62,915.75,760.35,0.0
9,YCu,orig,layers_92,pread,10,128,550.45,589.14,485.79,36.39,100.0,8175.89,146.66,8033.08,8728.80,8568.38,0.0
9,YCu,orig,lp_shuf,pread,10,128,122.53,127.83,107.66,5.97,100.0,1554420.40,115.15,1554301.31,1554545.47,1554426.38,0.0
9,YCu,orig,lp_sorted,pread,10,128,111.59,114.24,106.95,2.24,100.0,103197.28,12.25,103186.04,103308.72,103297.49,0.0
9,YCu,orig,learned_markov_14,async,10,128,924.26,953.45,810.66,47.64,100.0,197.16,112.37,84.16,1120.17,1007.77,0.0
9,YCu,orig,learned_markov_14,pread,10,128,887.70,916.98,872.59,15.35,100.0,1402.30,113.97,1288.82,2301.81,2184.20,0.0
9,YCu,orig,learned_markov_28,async,10,128,526.62,568.93,486.69,25.10,100.0,217.13,113.22,103.90,742.15,629.07,0.0
9,YCu,orig,learned_markov_28,pread,10,128,523.55,556.31,485.16,22.28,100.0,2582.00,112.38,2470.16,3106.35,2994.51,0.0
10,YCu,orig,2d,async,10,128,421.04,469.93,416.22,19.72,100.0,345.29,142.53,202.19,771.13,621.71,0.0
10,YCu,orig,2d,pread,10,128,423.31,466.55,415.37,21.08,100.0,8099.73,143.56,7953.43,8522.80,8374.79,0.0
10,YCu,orig,2e_K10,async,10,128,431.23,466.36,417.99,16.67,100.0,358.31,142.26,215.44,797.12,650.60,0.0
10,YCu,orig,2e_K10,pread,10,128,431.88,469.58,415.27,20.79,100.0,8974.86,142.19,8832.78,9399.77,9257.69,0.0
10,YCu,orig,2e_K500,async,10,128,424.39,453.35,396.49,17.21,100.0,1154.86,141.83,1012.53,1584.65,1440.76,0.0
10,YCu,orig,2e_K500,pread,10,128,430.88,468.68,422.29,16.01,100.0,52573.82,142.41,52432.71,53007.56,52866.44,0.0
10,YCu,orig,2f_slru,async,10,128,104.26,130.13,101.01,13.32,100.0,42152.54,141.59,42011.51,42254.88,42113.85,0.0
10,YCu,orig,2f_slru,pread,10,128,112.08,117.04,106.33,3.47,100.0,104131.08,141.77,103985.08,104243.10,104097.11,0.0
10,YCu,orig,2f_top14,async,10,128,704.45,730.42,652.33,23.59,100.0,225.30,141.83,83.94,932.21,786.95,0.0
10,YCu,orig,2f_top14,pread,10,128,717.19,732.28,641.66,26.68,100.0,1406.80,142.62,1264.84,2119.43,1977.06,0.0
10,YCu,orig,2f_top28,async,10,128,726.17,738.28,679.58,23.94,100.0,246.25,142.33,103.53,972.16,829.04,0.0
10,YCu,orig,2f_top28,pread,10,128,712.09,759.36,622.56,37.20,100.0,2581.33,142.45,2438.50,3285.47,3139.85,0.0
10,YCu,orig,baseline,baseline,10,128,745.39,838.29,723.45,40.09,0.0,0.00,0.00,0.00,745.39,745.39,0.0
10,YCu,orig,layers_5,async,10,128,719.89,741.10,683.82,20.86,100.0,211.90,142.10,69.61,935.63,793.54,0.0
10,YCu,orig,layers_5,pread,10,128,711.96,768.24,667.67,31.01,100.0,580.92,142.13,437.61,1294.20,1153.70,0.0
10,YCu,orig,layers_92,async,10,128,431.35,467.13,417.09,21.68,100.0,340.94,142.42,198.91,771.83,628.97,0.0
10,YCu,orig,layers_92,pread,10,128,428.94,468.88,416.16,21.30,100.0,8077.22,142.09,7935.49,8519.79,8378.02,0.0
10,YCu,orig,lp_shuf,pread,10,128,123.91,127.96,112.98,4.41,100.0,1551466.28,80.19,1551384.60,1551591.41,1551509.73,0.0
10,YCu,orig,lp_sorted,pread,10,128,111.31,115.22,106.74,2.92,100.0,102862.04,85.05,102784.35,102972.53,102894.85,0.0
10,YCu,orig,learned_markov_14,async,10,128,691.41,753.56,635.84,34.78,100.0,163.72,79.12,84.38,859.18,776.42,0.0
10,YCu,orig,learned_markov_14,pread,10,128,716.02,749.55,688.87,23.05,100.0,1370.82,82.35,1290.53,2093.45,2012.20,0.0
10,YCu,orig,learned_markov_28,async,10,128,729.06,776.76,681.96,29.89,100.0,185.15,81.71,103.75,915.43,832.50,0.0
10,YCu,orig,learned_markov_28,pread,10,128,710.39,747.14,681.01,23.30,100.0,2526.98,78.03,2446.32,3219.09,3141.16,0.0
