seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
9,B,ta,leaf_rand_K10,async,10,128,1102.68,1116.81,1032.03,25.57,100.0,384.30,275.61,108.12,,,1488.70,1210.80,0.0
9,B,ta,leaf_rand_K10,pread,5,128,1106.10,7375.01,1038.30,2796.77,100.0,1194.84,271.47,932.09,,,2443.87,2156.16,0.0
9,B,vacuum,2d,async,10,128,577.53,584.10,511.33,20.41,100.0,458.17,348.93,110.05,,,1034.80,686.87,0.0
9,B,vacuum,2d,pread,5,128,576.79,735.27,573.43,72.50,100.0,1562.04,350.38,1222.65,,,2150.50,1799.44,0.0
9,B,vacuum,2e_K10,async,10,128,578.92,592.48,507.75,30.13,100.0,471.58,349.45,121.41,,,1040.05,701.31,0.0
9,B,vacuum,2e_K10,pread,5,128,573.81,575.50,512.49,24.57,100.0,2492.68,352.83,2139.94,,,3063.09,2715.48,0.0
9,B,vacuum,2e_K500,async,10,128,596.67,870.32,512.92,131.26,9.8,1135.91,348.86,800.20,,,1794.03,1468.48,0.0
9,B,vacuum,2e_K500,pread,5,128,183.94,187.04,181.47,2.01,100.0,14491.10,327.84,13968.66,,,14672.57,14156.02,0.0
9,B,vacuum,2f_slru,async,10,128,99.14,1734.92,93.94,890.46,100.0,5863.06,351.10,5509.52,,,5958.61,5612.84,0.0
9,B,vacuum,2f_slru,pread,5,128,97.15,99.31,95.02,1.60,100.0,14122.89,321.01,13803.67,,,14217.91,13898.69,0.0
9,B,vacuum,baseline,baseline,10,128,990.40,997.42,928.91,19.19,0.0,0.00,0.00,0.00,,,990.40,990.40,0.0
9,B,vacuum,layers_5,async,10,128,884.13,6261.73,873.90,2441.28,100.0,441.58,341.16,101.59,,,1342.26,987.95,0.0
9,B,vacuum,layers_5,pread,5,128,878.59,888.23,875.44,5.31,100.0,966.68,347.89,620.27,,,1842.12,1498.86,0.0
9,B,vacuum,layers_92,async,10,128,583.53,3463.51,577.67,1570.14,100.0,571.12,350.69,217.04,,,1157.54,799.54,0.0
9,B,vacuum,layers_92,pread,5,128,580.79,587.64,579.14,3.57,100.0,7747.07,350.18,7376.31,,,8327.86,7965.21,0.0
9,B,vacuum,leaf_freq_K10,async,10,128,980.25,1519.68,904.76,301.27,100.0,444.39,323.00,106.62,,,1430.22,1088.58,0.0
9,B,vacuum,leaf_freq_K10,pread,5,128,981.25,996.15,973.03,8.96,100.0,1366.47,350.10,1018.19,,,2349.08,1996.63,0.0
9,B,vacuum,leaf_rand_K10,async,10,128,981.89,1094.10,972.35,60.81,100.0,461.84,351.24,108.00,,,1445.05,1091.21,0.0
9,B,vacuum,leaf_rand_K10,pread,5,128,976.01,6546.53,970.52,2784.65,100.0,1223.04,350.14,891.04,,,2199.05,1867.05,0.0
9,C,1gb,2d,async,10,128,542.09,2697.38,465.71,1159.49,100.0,433.64,328.33,106.06,,,996.13,660.43,0.0
9,C,1gb,2d,pread,5,128,539.17,571.96,496.69,27.07,100.0,1095.57,333.07,738.78,,,1662.44,1305.65,0.0
9,C,1gb,2e_K10,async,10,128,167.69,226.64,150.96,30.51,100.0,446.39,327.73,117.59,,,631.74,285.31,0.0
9,C,1gb,2e_K10,pread,5,128,181.79,2246.72,152.20,1037.95,100.0,1745.99,325.19,1426.69,,,1908.66,1583.47,0.0
9,C,1gb,2e_K500,async,10,128,185.27,1858.79,182.58,665.39,100.0,1109.84,326.97,797.88,,,1307.65,986.14,0.0
9,C,1gb,2e_K500,pread,5,128,184.73,2378.40,180.89,1097.15,100.0,4686.50,325.06,4398.02,,,4869.76,4578.91,0.0
9,C,1gb,2f_slru,async,10,128,99.34,102.34,97.16,1.94,100.0,2076.61,355.16,1731.66,,,2177.32,1830.58,0.0
9,C,1gb,2f_slru,pread,5,128,98.62,299.43,93.14,100.76,100.0,5840.98,326.50,5565.04,,,6021.39,5673.26,0.0
9,C,1gb,baseline,baseline,10,128,1410.03,2970.74,1290.12,840.61,0.0,0.00,0.00,0.00,,,1410.03,1410.03,0.0
9,C,1gb,layers_5,async,10,128,1172.18,1256.12,1096.86,50.36,100.0,428.90,327.64,101.00,,,1603.58,1295.01,0.0
9,C,1gb,layers_5,pread,5,128,1218.65,7360.26,1148.00,2754.56,100.0,753.40,300.11,447.19,,,1990.75,1720.76,0.0
9,C,1gb,layers_92,async,10,128,1199.96,1291.17,1128.37,55.57,100.0,574.49,327.81,236.94,,,1775.13,1435.98,0.0
9,C,1gb,layers_92,pread,5,128,1329.24,10894.74,1257.48,4272.12,100.0,8321.94,325.46,8020.01,,,9705.29,9349.25,0.0
9,C,1gb,leaf_freq_K10,async,10,128,863.19,4839.35,773.96,2138.51,100.0,448.10,341.83,106.27,,,1363.24,1014.57,0.0
9,C,1gb,leaf_freq_K10,pread,5,128,960.45,992.34,902.64,31.80,100.0,1314.78,356.61,932.54,,,2255.30,1903.46,0.0
9,C,1gb,leaf_rand_K10,async,10,128,1362.43,3673.93,1241.12,1242.71,100.0,449.04,340.56,107.03,,,1812.91,1469.74,0.0
9,C,1gb,leaf_rand_K10,pread,5,128,1317.41,7339.02,1234.87,3014.95,100.0,1254.01,301.00,953.01,,,2597.02,2264.08,0.0
9,C,ta,2d,async,10,128,449.91,23994.90,380.96,11175.77,56.2,387.26,259.30,152.38,,,851.99,602.12,0.0
9,C,ta,2d,pread,5,128,393.63,454.53,386.21,28.45,100.0,1565.17,234.77,1330.51,,,1951.38,1716.72,0.0
9,C,ta,2e_K10,async,10,128,179.76,2765.19,178.25,1409.97,85.3,401.54,262.78,148.47,,,580.82,328.12,0.0
9,C,ta,2e_K10,pread,5,128,180.65,2470.25,178.66,1144.79,100.0,2002.35,233.35,1690.21,,,2308.54,2081.28,0.0
9,C,ta,2e_K500,async,10,128,181.80,3464.53,179.57,1322.84,100.0,875.34,260.27,627.77,,,1072.70,815.11,0.0
9,C,ta,2e_K500,pread,5,128,178.53,182.66,178.34,1.90,100.0,3710.22,260.18,3482.61,,,3888.56,3660.95,0.0
9,C,ta,2f_slru,async,10,128,94.37,1267.55,92.57,638.46,100.0,1102.47,236.07,840.62,,,1195.76,939.95,0.0
9,C,ta,2f_slru,pread,5,128,94.00,3009.91,89.11,1458.47,100.0,3674.86,243.83,3442.38,,,3768.86,3536.38,0.0
9,C,ta,baseline,baseline,10,128,816.72,9021.64,739.81,3722.13,0.0,0.00,0.00,0.00,,,816.72,816.72,0.0
9,C,ta,layers_5,async,10,128,787.30,919.71,766.34,72.17,100.0,361.93,260.51,101.77,,,1141.57,887.69,0.0
9,C,ta,layers_5,pread,5,128,777.91,784.62,772.55,4.55,100.0,542.74,261.34,281.92,,,1319.80,1059.31,0.0
9,C,ta,layers_92,async,10,128,442.31,448.52,387.33,21.49,42.4,437.92,234.72,203.12,,,878.48,633.22,0.0
9,C,ta,layers_92,pread,5,128,454.88,470.77,379.75,32.91,100.0,1173.78,232.81,916.50,,,1628.66,1370.59,0.0
9,C,ta,leaf_freq_K10,async,10,128,923.35,16933.23,553.17,8761.05,100.0,311.55,234.09,76.62,,,1231.49,999.75,0.0
9,C,ta,leaf_freq_K10,pread,5,128,821.87,935.26,523.58,169.56,100.0,936.11,258.37,705.35,,,1760.29,1495.97,0.0
9,C,ta,leaf_rand_K10,async,10,128,801.59,1904.41,724.14,602.86,100.0,339.80,259.32,78.66,,,1137.31,882.67,0.0
9,C,ta,leaf_rand_K10,pread,5,128,794.52,802.19,788.49,4.98,100.0,1172.02,262.87,943.81,,,1974.67,1744.15,0.0
9,C,vacuum,2d,async,10,128,660.26,1603.07,651.58,503.16,100.0,362.42,260.70,100.72,,,1025.88,760.99,0.0
9,C,vacuum,2d,pread,5,128,628.44,658.41,599.42,22.02,100.0,704.88,259.83,449.60,,,1339.15,1079.24,0.0
9,C,vacuum,2e_K10,async,10,128,179.40,183.69,175.32,2.53,100.0,373.11,261.98,111.46,,,551.95,291.46,0.0
9,C,vacuum,2e_K10,pread,5,128,178.44,178.97,176.46,0.89,100.0,1467.98,260.82,1206.84,,,1646.04,1384.90,0.0
9,C,vacuum,2e_K500,async,10,128,180.94,2757.95,177.03,1025.97,60.0,739.42,263.25,481.92,,,933.42,672.69,0.0
9,C,vacuum,2e_K500,pread,5,128,179.50,181.84,178.34,1.42,100.0,2479.66,261.70,2217.06,,,2659.40,2396.80,0.0
9,C,vacuum,2f_slru,async,10,128,94.62,641.77,92.72,277.45,100.0,894.38,245.10,637.94,,,992.69,733.88,0.0
9,C,vacuum,2f_slru,pread,5,128,93.05,93.44,90.28,1.39,100.0,3119.80,262.17,2860.16,,,3210.38,2950.74,0.0
9,C,vacuum,baseline,baseline,10,128,1165.89,1172.32,1162.12,3.40,0.0,0.00,0.00,0.00,,,1165.89,1165.89,0.0
9,C,vacuum,layers_5,async,10,128,1050.59,8393.99,992.49,2936.98,100.0,368.26,266.15,102.46,,,1422.84,1155.59,0.0
9,C,vacuum,layers_5,pread,5,128,1055.73,6192.62,1052.27,2567.97,100.0,12363.79,262.64,7613.12,,,13417.71,8668.85,0.0
9,C,vacuum,layers_92,async,10,128,635.85,671.57,605.69,21.27,100.0,481.99,262.88,219.01,,,1113.55,857.57,0.0
9,C,vacuum,layers_92,pread,5,128,630.10,660.73,565.06,42.82,100.0,7506.25,261.38,7225.69,,,8082.80,7790.75,0.0
9,C,vacuum,leaf_freq_K10,async,10,128,790.47,3711.90,660.55,1576.31,100.0,369.38,262.74,106.11,,,1162.13,900.22,0.0
9,C,vacuum,leaf_freq_K10,pread,5,128,723.21,798.19,660.00,51.29,100.0,843.91,263.58,587.74,,,1580.55,1329.80,0.0
9,C,vacuum,leaf_rand_K10,async,10,128,1105.32,1153.18,955.96,62.24,100.0,339.76,232.41,106.37,,,1435.74,1206.07,0.0
9,C,vacuum,leaf_rand_K10,pread,5,128,1145.19,1150.22,1124.41,9.33,100.0,1134.62,260.70,898.60,,,2285.36,2039.26,0.0
10,A,orig,2d,async,10,128,635.88,2527.48,563.37,1031.22,100.0,461.91,360.57,102.17,,,1108.45,734.35,0.0
10,A,orig,2d,async_bulk,5,128,633.75,665.01,606.86,24.35,100.0,446.60,360.27,22.12,64.46,13.00,1086.10,655.87,0.0
10,A,orig,2d,async_win,10,128,607.14,2590.98,530.36,1049.25,100.0,475.64,360.51,22.12,93.77,13.00,1084.76,630.08,0.0
10,A,orig,2d,pread,5,128,629.46,664.31,563.29,35.90,100.0,2050.53,359.85,1691.59,,,2686.82,2326.97,0.0
10,A,orig,2e_K10,async,10,128,180.62,185.97,170.68,4.30,100.0,463.28,359.15,102.34,,,645.97,285.01,0.0
10,A,orig,2e_K10,async_bulk,5,128,182.44,187.94,181.63,2.69,100.0,464.51,359.36,37.17,64.64,23.00,647.64,219.80,0.0
10,A,orig,2e_K10,async_win,10,128,180.38,193.63,179.26,5.72,100.0,486.49,359.45,36.09,93.09,23.00,666.88,217.46,0.0
10,A,orig,2e_K10,pread,5,128,181.35,184.98,178.29,2.39,100.0,2913.10,358.81,2550.26,,,3094.45,2731.61,0.0
10,A,orig,2e_K500,async,10,128,183.53,1592.00,181.43,767.97,100.0,1262.51,359.89,901.86,,,1446.38,1085.72,0.0
10,A,orig,2e_K500,async_bulk,5,128,183.65,186.33,180.31,2.15,100.0,1221.12,359.45,738.30,122.24,459.00,1403.97,921.15,0.0
10,A,orig,2e_K500,async_win,10,128,183.35,2882.56,179.52,1335.01,100.0,1232.49,362.88,720.05,122.26,459.00,1472.93,927.93,0.0
10,A,orig,2e_K500,pread,5,128,185.62,581.24,181.84,179.07,100.0,50996.88,361.23,50643.91,,,51322.98,50970.01,0.0
10,A,orig,2f_slru,async,10,128,98.68,251.91,94.38,82.94,100.0,7459.09,358.79,7107.04,,,7577.09,7227.53,0.0
10,A,orig,2f_slru,async_bulk,5,128,812.35,872.39,782.39,36.10,2.2,916.16,362.37,107.99,450.20,3.00,1754.49,921.16,0.0
10,A,orig,2f_slru,async_win,10,128,98.29,111.41,94.52,7.10,92.8,2846.91,359.27,2053.24,463.85,139.00,2945.20,2149.66,0.0
10,A,orig,2f_slru,pread,5,128,97.45,99.80,95.62,1.69,100.0,28121.32,366.77,27750.22,,,28216.94,27845.84,0.0
10,A,orig,2f_top100,async,10,128,184.00,241.07,180.92,30.09,100.0,574.05,359.49,215.49,,,757.81,398.02,0.0
10,A,orig,2f_top100,async_bulk,5,128,185.19,193.43,179.31,5.40,100.0,554.44,361.65,117.89,71.72,96.00,744.37,307.70,0.0
10,A,orig,2f_top100,async_win,10,128,183.22,196.33,179.90,6.99,100.0,573.02,360.69,128.25,73.28,96.00,756.19,314.94,0.0
10,A,orig,2f_top100,pread,5,128,180.97,1156.98,179.46,487.85,100.0,8941.25,357.93,8587.85,,,9122.22,8768.82,0.0
10,A,orig,2f_top14,async,10,128,181.25,387.03,180.44,111.50,100.0,467.24,359.14,111.44,,,651.32,292.77,0.0
10,A,orig,2f_top14,async_bulk,5,128,185.52,192.42,179.16,4.95,100.0,445.72,361.67,18.45,64.13,13.00,629.42,204.09,0.0
10,A,orig,2f_top14,async_win,10,128,183.03,244.71,178.31,26.65,100.0,450.62,358.97,20.02,67.38,13.00,652.33,203.63,0.0
10,A,orig,2f_top14,pread,5,128,182.63,340.09,182.16,70.30,100.0,1587.18,361.21,1227.94,,,1769.39,1410.10,0.0
10,A,orig,2f_top28,async,10,128,181.14,295.95,177.82,60.72,100.0,483.28,360.46,118.47,,,671.88,310.24,0.0
10,A,orig,2f_top28,async_bulk,5,128,183.43,185.36,178.53,2.38,100.0,494.73,362.40,37.17,94.20,27.00,677.12,220.52,0.0
10,A,orig,2f_top28,async_win,10,128,182.37,196.32,180.18,5.91,100.0,492.22,360.42,39.67,92.91,27.00,673.73,223.10,0.0
10,A,orig,2f_top28,pread,5,128,180.59,223.76,177.95,21.91,100.0,2836.32,360.60,2477.00,,,3051.41,2690.81,0.0
10,A,orig,2f_top500,async,10,128,184.64,188.58,182.39,2.02,100.0,1239.95,358.91,876.31,,,1424.93,1059.57,0.0
10,A,orig,2f_top500,async_bulk,5,128,186.35,3400.62,182.69,1607.76,100.0,1180.63,358.88,723.12,101.90,447.00,1382.66,909.73,0.0
10,A,orig,2f_top500,async_win,10,128,187.38,1136.34,184.01,517.23,100.0,1162.05,360.37,689.87,119.92,447.00,1362.86,890.99,0.0
10,A,orig,2f_top500,pread,5,128,184.79,1661.80,180.80,738.34,100.0,19664.38,357.23,19306.86,,,19852.54,19495.02,0.0
10,A,orig,baseline,baseline,10,128,953.67,4573.04,906.21,1484.81,0.0,0.00,0.00,0.00,,,953.67,953.67,0.0
10,A,orig,layers_5,async,10,128,930.67,965.74,871.07,32.44,100.0,446.29,359.90,86.98,,,1373.76,1014.21,0.0
10,A,orig,layers_5,async_bulk,5,128,916.96,965.64,904.69,24.57,100.0,431.70,360.44,7.96,63.75,2.00,1371.37,924.79,0.0
10,A,orig,layers_5,async_win,10,128,940.87,980.15,876.06,33.65,100.0,450.93,360.08,8.12,83.95,2.00,1397.36,948.67,0.0
10,A,orig,layers_5,pread,5,128,907.96,952.92,877.25,27.44,100.0,809.76,359.81,449.27,,,1717.72,1355.68,0.0
10,A,orig,layers_92,async,10,128,652.82,670.30,596.87,21.68,100.0,585.38,359.10,224.81,,,1239.60,880.60,0.0
10,A,orig,layers_92,async_bulk,5,128,664.95,670.98,567.23,39.18,100.0,591.17,361.21,124.18,97.88,87.00,1242.84,782.22,0.0
10,A,orig,layers_92,async_win,10,128,637.45,5762.15,543.20,2046.66,100.0,564.88,360.83,128.23,68.63,87.00,1200.08,766.76,0.0
10,A,orig,layers_92,pread,5,128,632.01,3162.81,550.50,1276.02,100.0,8643.12,358.77,8292.04,,,9245.99,8894.91,0.0
10,A,orig,leaf_freq_K10,async,10,128,492.99,517.47,450.36,26.05,100.0,467.19,359.59,106.97,,,981.41,615.42,0.0
10,A,orig,leaf_freq_K10,async_bulk,5,128,485.69,499.45,461.34,13.22,100.0,467.75,360.31,14.74,92.72,10.00,951.23,500.10,0.0
10,A,orig,leaf_freq_K10,async_win,10,128,488.37,588.43,457.70,50.41,100.0,468.74,360.53,14.57,92.72,10.00,955.86,502.59,0.0
10,A,orig,leaf_freq_K10,pread,5,128,485.54,490.65,454.20,15.63,100.0,1259.58,361.25,898.33,,,1749.21,1383.31,0.0
10,A,orig,leaf_rand_K10,async,10,128,943.28,7939.84,915.00,2813.49,100.0,472.40,363.10,108.75,,,1410.36,1050.68,0.0
10,A,orig,leaf_rand_K10,async_bulk,5,128,927.89,1050.57,902.59,60.61,100.0,468.65,359.98,15.18,93.81,10.00,1430.07,942.76,0.0
10,A,orig,leaf_rand_K10,async_win,10,128,958.13,1011.97,879.52,42.07,100.0,469.92,360.00,15.49,93.44,10.00,1432.33,973.45,0.0
10,A,orig,leaf_rand_K10,pread,5,128,952.54,1079.19,921.80,66.35,100.0,1301.32,359.31,944.45,,,2270.31,1911.65,0.0
10,A,orig,learned_markov_14,async,10,128,508.49,2452.07,437.60,1061.33,100.0,472.99,359.83,113.43,,,983.51,620.51,0.0
10,A,orig,learned_markov_14,async_bulk,5,128,518.00,524.93,510.05,5.84,100.0,475.16,361.76,18.89,94.17,13.00,994.08,537.23,0.0
10,A,orig,learned_markov_14,async_win,10,128,535.77,2503.62,507.70,1070.33,100.0,472.96,359.49,19.45,93.86,13.00,1008.63,555.75,0.0
10,A,orig,learned_markov_14,pread,5,128,508.59,553.83,376.25,62.34,100.0,1589.22,361.38,1229.08,,,2150.01,1768.97,0.0
10,A,orig,learned_markov_28,async,10,128,544.08,2895.39,513.96,1233.48,100.0,490.64,358.83,132.61,,,1088.67,713.04,0.0
10,A,orig,learned_markov_28,async_bulk,5,128,521.04,3559.81,511.04,1488.78,100.0,500.99,362.71,35.73,96.46,27.00,1184.89,557.13,0.0
10,A,orig,learned_markov_28,async_win,10,128,512.37,605.05,454.26,48.43,100.0,495.88,360.53,39.88,95.09,27.00,1008.08,552.04,0.0
10,A,orig,learned_markov_28,pread,5,128,541.63,5684.22,526.62,2570.26,100.0,2823.07,360.28,2461.25,,,3364.47,3002.65,0.0
10,B,orig,2d,async,10,128,555.00,575.17,494.09,22.42,100.0,479.63,361.54,118.22,,,1033.04,672.00,0.0
10,B,orig,2d,async_bulk,5,128,563.98,575.72,548.40,11.84,100.0,476.84,360.77,21.25,93.42,13.00,1040.82,586.62,0.0
10,B,orig,2d,async_win,10,128,553.75,568.47,493.81,19.85,100.0,473.80,359.15,21.67,93.40,13.00,1027.30,575.51,0.0
10,B,orig,2d,pread,5,128,550.99,553.55,488.26,25.21,100.0,2151.01,360.38,1792.27,,,2691.55,2331.18,0.0
10,B,orig,2e_K10,async,10,128,566.43,4950.34,546.20,1760.76,100.0,632.21,381.04,133.95,,,1220.13,774.24,0.0
10,B,orig,2e_K10,async_bulk,5,128,552.88,571.70,481.79,32.32,100.0,490.09,360.27,35.31,94.75,23.00,1058.79,591.73,0.0
10,B,orig,2e_K10,async_win,10,128,550.62,2867.78,546.03,1210.62,100.0,492.53,360.77,37.55,94.07,23.00,1045.14,590.01,0.0
10,B,orig,2e_K10,pread,5,128,549.89,882.64,547.29,166.23,100.0,3037.01,361.49,2675.52,,,3589.12,3227.63,0.0
10,B,orig,2e_K500,async,10,128,182.90,3747.26,180.15,1423.50,100.0,1327.20,358.88,969.21,,,1516.65,1156.38,0.0
10,B,orig,2e_K500,async_bulk,5,128,183.95,3386.28,182.17,1601.36,100.0,1298.97,360.92,748.05,191.54,463.00,1493.17,940.97,0.0
10,B,orig,2e_K500,async_win,10,128,183.22,256.87,181.99,37.62,100.0,1288.39,359.72,738.74,191.22,463.00,1483.05,930.28,0.0
10,B,orig,2e_K500,pread,5,128,182.04,183.15,180.08,1.31,100.0,21152.53,360.90,20790.53,,,21334.57,20972.57,0.0
10,B,orig,2f_slru,async,10,128,99.41,1209.76,94.86,604.94,100.0,7541.32,361.61,7178.75,,,7640.12,7275.90,0.0
10,B,orig,2f_slru,async_bulk,5,128,4894.53,7405.19,790.93,2872.50,1.4,974.07,362.07,82.13,496.10,2.00,8524.27,4976.66,0.0
10,B,orig,2f_slru,async_win,10,128,97.71,103.28,92.03,3.41,86.7,2919.30,360.37,2041.37,537.91,139.00,3015.58,2137.22,0.0
10,B,orig,2f_slru,pread,5,128,98.33,104.57,97.03,3.14,100.0,18695.60,359.34,18337.56,,,18793.14,18435.10,0.0
10,B,orig,2f_top100,async,10,128,550.50,5654.69,541.42,2059.31,100.0,600.39,359.47,238.91,,,1183.71,793.55,0.0
10,B,orig,2f_top100,async_bulk,5,128,546.84,548.91,544.20,1.94,100.0,583.90,358.33,124.04,98.58,95.00,1128.10,668.24,0.0
10,B,orig,2f_top100,async_win,10,128,553.43,5008.57,542.19,1883.66,100.0,588.29,360.37,125.86,97.97,95.00,1142.32,683.29,0.0
10,B,orig,2f_top100,pread,5,128,548.18,3739.57,542.47,1584.16,100.0,9053.83,358.68,8695.15,,,9598.30,9239.62,0.0
10,B,orig,2f_top14,async,10,128,550.95,556.64,486.65,19.87,100.0,473.26,361.44,111.93,,,1025.11,663.32,0.0
10,B,orig,2f_top14,async_bulk,5,128,553.28,570.83,548.30,9.00,100.0,471.15,357.54,19.39,95.24,13.00,1025.45,572.10,0.0
10,B,orig,2f_top14,async_win,10,128,558.54,6282.92,551.11,2282.08,100.0,473.34,359.40,20.17,93.83,13.00,1031.36,578.96,0.0
10,B,orig,2f_top14,pread,5,128,552.35,5363.52,549.56,2404.95,100.0,1643.95,362.22,1285.60,,,2196.74,1843.50,0.0
10,B,orig,2f_top28,async,10,128,547.21,4338.05,538.58,2051.14,100.0,493.76,361.13,132.91,,,1041.64,684.92,0.0
10,B,orig,2f_top28,async_bulk,5,128,604.98,4856.91,542.63,2137.19,100.0,499.22,362.04,34.86,93.95,27.00,1075.05,639.68,0.0
10,B,orig,2f_top28,async_win,10,128,548.45,859.39,539.33,124.37,100.0,494.03,360.64,36.81,93.78,27.00,1043.32,587.11,0.0
10,B,orig,2f_top28,pread,5,128,548.83,597.46,541.21,24.78,100.0,2808.35,359.17,2445.18,,,3352.35,2989.18,0.0
10,B,orig,2f_top500,async,10,128,258.20,6344.07,184.32,2679.58,65.6,1189.34,361.02,844.02,,,1454.94,1090.76,0.0
10,B,orig,2f_top500,async_bulk,5,128,185.46,4326.96,181.14,1989.38,100.0,1180.93,361.79,674.06,121.53,451.00,1400.70,918.06,0.0
10,B,orig,2f_top500,async_win,10,128,185.62,219.35,182.82,17.30,100.0,1215.71,360.03,733.52,122.02,451.00,1400.48,918.14,0.0
10,B,orig,2f_top500,pread,5,128,183.79,185.59,182.98,1.12,100.0,20756.22,359.15,20397.06,,,20940.01,20580.85,0.0
10,B,orig,baseline,baseline,10,128,992.44,4350.92,978.53,1816.41,0.0,0.00,0.00,0.00,,,992.44,992.44,0.0
10,B,orig,layers_5,async,10,128,957.74,7744.54,933.84,2853.96,100.0,473.67,366.92,103.43,,,1424.14,1059.49,0.0
10,B,orig,layers_5,async_bulk,5,128,960.26,973.98,890.31,30.27,100.0,480.07,363.99,7.84,99.69,2.00,1424.37,968.60,0.0
10,B,orig,layers_5,async_win,10,128,959.42,968.34,951.60,5.26,100.0,461.05,359.82,7.72,93.42,2.00,1423.69,967.01,0.0
10,B,orig,layers_5,pread,5,128,959.23,969.60,956.80,5.15,100.0,835.03,361.16,475.67,,,1801.27,1441.82,0.0
10,B,orig,layers_92,async,10,128,553.89,2560.97,490.58,1063.47,100.0,613.85,373.70,237.87,,,1199.06,787.64,0.0
10,B,orig,layers_92,async_bulk,5,128,550.41,571.47,549.02,9.75,100.0,583.68,359.45,125.84,96.91,87.00,1138.82,677.53,0.0
10,B,orig,layers_92,async_win,10,128,555.08,2590.42,550.41,1100.41,100.0,582.87,358.88,125.94,97.16,87.00,1136.25,681.83,0.0
10,B,orig,layers_92,pread,5,128,550.76,31072.68,547.78,14619.51,100.0,8383.02,359.65,8021.08,,,8933.76,8571.82,0.0
10,B,orig,leaf_freq_K10,async,10,128,970.60,1058.51,966.39,43.37,100.0,465.34,358.55,105.94,,,1435.59,1078.82,0.0
10,B,orig,leaf_freq_K10,async_bulk,5,128,963.22,990.90,833.53,56.89,100.0,443.69,363.58,15.23,65.40,10.00,1412.63,978.53,0.0
10,B,orig,leaf_freq_K10,async_win,10,128,940.03,3221.07,835.23,1235.87,100.0,440.12,360.30,15.30,65.18,10.00,1387.16,955.37,0.0
10,B,orig,leaf_freq_K10,pread,5,128,965.64,975.05,905.83,30.17,100.0,1254.98,360.61,895.57,,,2194.96,1832.27,0.0
10,B,orig,leaf_rand_K10,async,10,128,964.81,978.84,895.10,22.85,100.0,435.54,358.09,78.00,,,1401.69,1043.78,0.0
10,B,orig,leaf_rand_K10,async_bulk,5,128,964.33,970.95,956.80,5.94,100.0,452.29,369.86,16.32,63.02,10.00,1410.46,982.16,0.0
10,B,orig,leaf_rand_K10,async_win,10,128,972.55,8498.24,963.85,3043.63,100.0,439.11,359.97,15.32,63.16,10.00,1414.80,988.59,0.0
10,B,orig,leaf_rand_K10,pread,5,128,970.21,2190.32,964.04,610.87,100.0,1324.73,363.26,961.47,,,2289.82,1926.56,0.0
10,B,orig,learned_markov_14,async,10,128,553.34,574.85,550.31,10.70,100.0,442.40,360.29,83.31,,,996.85,638.39,0.0
10,B,orig,learned_markov_14,async_bulk,5,128,553.55,564.22,543.25,7.74,100.0,464.45,361.86,19.12,63.40,13.00,1007.70,572.37,0.0
10,B,orig,learned_markov_14,async_win,10,128,553.14,689.55,548.31,68.25,100.0,443.67,359.52,19.82,62.91,13.00,1000.12,573.57,0.0
10,B,orig,learned_markov_14,pread,5,128,563.30,3903.31,492.65,1677.69,100.0,1581.33,359.25,1224.87,,,2146.91,1790.45,0.0
10,B,orig,learned_markov_28,async,10,128,551.02,559.18,547.68,4.42,100.0,348.31,216.75,131.61,,,906.67,683.16,0.0
10,B,orig,learned_markov_28,async_bulk,5,128,551.43,565.64,488.07,27.80,100.0,345.73,216.61,38.99,92.41,27.00,899.13,590.19,0.0
10,B,orig,learned_markov_28,async_win,10,128,557.29,4865.00,543.03,1747.16,100.0,345.07,217.13,37.81,90.24,27.00,908.55,594.46,0.0
10,B,orig,learned_markov_28,pread,5,128,552.85,630.14,547.75,37.26,100.0,2644.92,215.41,2431.02,,,3192.67,2978.77,0.0
10,C,orig,2d,async,10,128,471.74,2972.39,429.96,1328.97,100.0,433.12,335.50,98.42,,,909.33,560.50,0.0
10,C,orig,2d,async_bulk,5,128,543.38,625.54,472.27,61.43,100.0,435.80,334.61,7.14,91.80,2.00,945.27,549.93,0.0
10,C,orig,2d,async_win,10,128,472.02,2542.76,410.24,1121.67,100.0,429.94,335.13,7.19,90.61,2.00,882.05,479.43,0.0
10,C,orig,2d,pread,5,128,473.37,3447.87,441.44,1490.89,100.0,718.21,332.81,367.22,,,1167.31,835.52,0.0
10,C,orig,2e_K10,async,10,128,181.38,3088.84,174.20,1252.32,100.0,467.86,359.66,109.09,,,648.56,290.03,0.0
10,C,orig,2e_K10,async_bulk,5,128,182.98,20909.63,176.02,10364.09,100.0,425.12,313.51,16.41,92.56,8.00,633.02,198.74,0.0
10,C,orig,2e_K10,async_win,10,128,180.63,3497.35,174.07,1323.07,100.0,467.64,358.34,16.45,92.41,8.00,646.83,197.47,0.0
10,C,orig,2e_K10,pread,5,128,181.91,3396.93,177.44,1608.10,100.0,1569.93,357.82,1215.43,,,1756.60,1400.86,0.0
10,C,orig,2e_K500,async,10,128,180.29,196.40,172.66,8.66,67.9,834.84,341.62,503.58,,,1021.65,689.18,0.0
