seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
8,YCh01,orig,2d,async,10,128,534.12,555.98,510.64,18.85,100.0,375.63,174.50,201.22,925.50,733.65,0.0
8,YCh01,orig,2d,pread,10,128,548.23,568.99,511.45,18.59,100.0,8187.07,173.66,8013.94,8737.31,8564.19,0.0
8,YCh01,orig,2e_K10,async,10,128,549.65,560.71,513.71,18.38,100.0,391.86,173.39,217.78,940.15,767.59,0.0
8,YCh01,orig,2e_K10,pread,10,128,548.20,554.90,482.85,23.02,100.0,9048.33,175.38,8873.71,9588.31,9410.17,0.0
8,YCh01,orig,2e_K500,async,10,128,184.55,207.25,183.09,10.92,100.0,1192.77,173.58,1020.82,1378.49,1206.54,0.0
8,YCh01,orig,2e_K500,pread,10,128,186.26,188.65,174.79,3.83,100.0,54611.46,173.33,54426.26,54798.66,54612.49,0.0
8,YCh01,orig,2f_slru,async,10,128,103.65,113.47,100.25,4.67,100.0,42304.90,173.56,42130.02,42409.96,42233.75,0.0
8,YCh01,orig,2f_slru,pread,10,128,108.84,112.58,101.64,3.03,100.0,105256.55,174.81,105083.18,105364.56,105191.19,0.0
8,YCh01,orig,2f_top14,async,10,128,951.97,963.71,885.10,23.44,100.0,259.61,174.02,84.49,1208.92,1036.03,0.0
8,YCh01,orig,2f_top14,pread,10,128,949.38,962.12,819.36,53.14,100.0,1447.91,174.29,1271.16,2379.85,2197.11,0.0
8,YCh01,orig,2f_top28,async,10,128,519.50,553.18,489.95,20.13,100.0,280.18,173.86,105.25,799.98,626.88,0.0
8,YCh01,orig,2f_top28,pread,10,128,540.41,561.78,520.68,17.04,100.0,2595.72,177.80,2412.14,3131.00,2951.14,0.0
8,YCh01,orig,baseline,baseline,10,128,975.36,1002.66,916.93,29.81,0.0,0.00,0.00,0.00,975.36,975.36,0.0
8,YCh01,orig,layers_5,async,10,128,985.61,990.69,922.61,28.20,100.0,244.61,173.40,71.22,1229.87,1056.63,0.0
8,YCh01,orig,layers_5,pread,10,128,932.43,986.19,888.54,29.18,100.0,612.53,173.82,439.37,1549.95,1372.72,0.0
8,YCh01,orig,layers_92,async,10,128,551.13,555.90,511.28,19.29,100.0,375.73,173.72,203.22,926.12,754.43,0.0
8,YCh01,orig,layers_92,pread,10,128,550.45,564.14,511.99,18.84,100.0,8199.76,173.38,8025.26,8748.02,8573.51,0.0
8,YCh01,orig,lp_shuf,pread,10,128,121.94,127.42,55.23,30.87,100.0,1563123.05,79.59,1563041.14,1563244.49,1563162.57,0.0
8,YCh01,orig,lp_sorted,pread,10,128,113.32,119.34,101.35,5.03,100.0,103649.26,79.54,103569.76,103764.20,103684.70,0.0
8,YCh01,orig,learned_markov_14,async,10,128,926.68,960.02,858.24,28.94,100.0,168.64,84.59,84.35,1095.46,1010.12,0.0
8,YCh01,orig,learned_markov_14,pread,10,128,926.65,949.85,888.85,17.14,100.0,1361.18,85.91,1275.39,2291.93,2203.05,0.0
8,YCh01,orig,learned_markov_28,async,10,128,927.50,960.16,915.66,16.55,100.0,188.65,84.22,105.01,1114.94,1033.09,0.0
8,YCh01,orig,learned_markov_28,pread,10,128,937.84,1163.72,820.06,111.75,100.0,2471.03,84.30,2386.74,3420.77,3335.38,0.0
9,YCh01,orig,2d,async,10,128,467.31,497.67,453.11,16.03,100.0,346.00,143.80,201.25,813.47,669.25,0.0
9,YCh01,orig,2d,pread,10,128,486.87,504.10,452.87,17.12,100.0,8077.18,142.55,7932.87,8567.76,8423.45,0.0
9,YCh01,orig,2e_K10,async,10,128,468.31,495.72,461.54,11.82,100.0,357.52,142.05,215.44,824.40,682.62,0.0
9,YCh01,orig,2e_K10,pread,10,128,464.00,496.87,459.04,13.65,100.0,8991.76,142.06,8850.10,9455.05,9313.38,0.0
9,YCh01,orig,2e_K500,async,10,128,494.62,498.24,461.44,10.28,100.0,1139.80,141.01,999.26,1632.87,1493.14,0.0
9,YCh01,orig,2e_K500,pread,10,128,496.27,502.40,491.23,3.85,100.0,54499.45,141.67,54357.46,54994.42,54852.43,0.0
9,YCh01,orig,2f_slru,async,10,128,102.28,103.59,99.78,1.14,100.0,42204.42,142.05,42060.21,42307.40,42163.19,0.0
9,YCh01,orig,2f_slru,pread,10,128,108.77,112.90,99.35,4.41,100.0,102141.01,140.53,102001.82,102251.43,102112.24,0.0
9,YCh01,orig,2f_top14,async,10,128,491.34,579.83,456.38,51.09,100.0,226.24,141.21,84.54,717.90,576.28,0.0
9,YCh01,orig,2f_top14,pread,10,128,467.24,494.70,450.82,16.14,100.0,1391.37,142.37,1247.84,1859.85,1716.26,0.0
