op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
21905,read,99842,1,100,2575,0,0
21906,read,96369,1,100,2534,0,0
21907,read,4591,1,100,2635,0,0
21908,read,97799,1,100,2555,0,0
21909,read,93329,1,100,2525,0,0
21910,read,38162,1,100,2545,0,0
21911,read,29850,1,100,2555,0,0
21912,read,89644,1,100,2515,0,0
21913,read,62372,1,100,2484,0,0
21914,read,63261,1,100,2525,0,0
21915,read,51079,1,100,2525,0,0
21916,read,93000,1,100,2505,0,0
21917,read,57206,1,100,2535,0,0
21918,read,40973,1,100,2535,0,0
21919,read,23361,1,100,2645,0,0
21920,read,81654,1,100,2535,0,0
21921,read,2918,1,100,2584,0,0
21922,read,37752,1,100,2515,0,0
21923,read,35579,1,100,2575,0,0
21924,read,67673,1,100,2535,0,0
21925,read,13801,1,100,2535,0,0
21926,read,29395,1,100,2525,0,0
21927,read,32658,1,100,2535,0,0
21928,read,11642,1,100,2515,0,0
21929,read,3830,1,100,2535,0,0
21930,read,91935,1,100,2545,0,0
21931,read,13071,1,100,2565,0,0
21932,read,51878,1,100,2555,0,0
21933,read,21440,1,100,2525,0,0
21934,read,18203,1,100,2505,0,0
21935,read,9496,1,100,2595,0,0
21936,read,52390,1,100,2545,0,0
21937,read,64184,1,100,2515,0,0
21938,read,48730,1,100,2505,0,0
21939,read,90420,1,100,2535,0,0
21940,read,86250,1,100,2515,0,0
21941,read,57649,1,100,2595,0,0
21942,read,88806,1,100,2514,0,0
21943,read,1575,1,100,2525,0,0
21944,read,79473,1,100,2565,0,0
21945,read,34160,1,100,2555,0,0
21946,read,11844,1,100,2524,0,0
21947,read,63654,1,100,2505,0,0
21948,read,78632,1,100,2544,0,0
21949,read,72679,1,100,2595,0,0
21950,read,36627,1,100,2575,0,0
21951,read,22834,1,100,2545,0,0
21952,read,32281,1,100,2555,0,0
21953,read,11749,1,100,2585,0,0
21954,read,94613,1,100,2935,0,0
21955,read,61631,1,100,2535,0,0
21956,read,13252,1,100,2545,0,0
21957,read,22387,1,100,4799,0,0
21958,read,15946,1,100,2545,0,0
21959,read,5583,1,100,2544,0,0
21960,read,28999,1,100,2495,0,0
21961,read,55025,1,100,2534,0,0
21962,read,79569,1,100,2555,0,0
21963,read,94665,1,100,2534,0,0
21964,read,71836,1,100,2565,0,0
21965,read,71305,1,100,2575,0,0
21966,read,80973,1,100,2575,0,0
21967,read,72433,1,100,2575,0,0
21968,read,4069,1,100,2665,0,0
21969,read,23020,1,100,2525,0,0
21970,read,23524,1,100,2535,0,0
21971,read,59187,1,100,2525,0,0
21972,read,29140,1,100,2605,0,0
21973,read,77295,1,100,2605,0,0
21974,read,8599,1,100,2565,0,0
21975,read,55302,1,100,2554,0,0
21976,read,50836,1,100,2495,0,0
21977,read,22950,1,100,2534,0,0
21978,read,76596,1,100,2545,0,0
21979,read,78556,1,100,2635,0,0
21980,read,43049,1,100,2555,0,0
21981,read,30587,1,100,2765,0,0
21982,read,9819,1,100,2555,0,0
21983,read,38437,1,100,2575,0,0
21984,read,47255,1,100,2525,0,0
21985,read,5400,1,100,2554,0,0
21986,read,93260,1,100,2565,0,0
21987,read,89619,1,100,2534,0,0
21988,read,89972,1,100,2655,0,0
21989,read,90488,1,100,2515,0,0
21990,read,87245,1,100,2515,0,0
21991,read,82706,1,100,2515,0,0
21992,read,24210,1,100,2555,0,0
21993,read,5384,1,100,2555,0,0
21994,read,87811,1,100,2545,0,0
21995,read,93386,1,100,2515,0,0
21996,read,59146,1,100,2544,0,0
21997,read,2407,1,100,2565,0,0
21998,read,37837,1,100,2615,0,0
21999,read,74100,1,100,2545,0,0
22000,read,46953,1,100,2494,0,0
22001,read,18381,1,100,2575,0,0
22002,read,62904,1,100,2545,0,0
22003,read,70542,1,100,2505,0,0
22004,read,15199,1,100,2515,0,0
22005,read,70192,1,100,2495,0,0
22006,read,84490,1,100,2554,0,0
22007,read,97718,1,100,2515,0,0
22008,read,93337,1,100,2494,0,0
22009,read,95313,1,100,2595,0,0
22010,read,40756,1,100,2514,0,0
22011,read,21042,1,100,2525,0,0
22012,read,75955,1,100,2514,0,0
22013,read,7066,1,100,2575,0,0
22014,read,38356,1,100,2555,0,0
22015,read,81310,1,100,2525,0,0
22016,read,31142,1,100,2545,0,0
22017,read,78468,1,100,2545,0,0
22018,read,50855,1,100,2525,0,0
22019,read,32870,1,100,2535,0,0
22020,read,31920,1,100,2535,0,0
22021,read,43104,1,100,2515,0,0
22022,read,44902,1,100,2525,0,0
22023,read,14906,1,100,2555,0,0
22024,read,82167,1,100,2565,0,0
22025,read,62573,1,100,2625,0,0
22026,read,74808,1,100,2535,0,0
22027,read,87362,1,100,2534,0,0
22028,read,61709,1,100,2555,0,0
22029,read,7138,1,100,2544,0,0
22030,read,75772,1,100,2816,0,0
22031,read,24256,1,100,2545,0,0
22032,read,23519,1,100,2545,0,0
22033,read,46565,1,100,2545,0,0
22034,read,15342,1,100,2575,0,0
22035,read,84168,1,100,2565,0,0
22036,read,19368,1,100,2525,0,0
22037,read,14774,1,100,2515,0,0
22038,read,57256,1,100,2515,0,0
22039,read,24637,1,100,2505,0,0
22040,read,34410,1,100,2525,0,0
22041,read,17923,1,100,2555,0,0
22042,read,40772,1,100,2515,0,0
22043,read,2984,1,100,2525,0,0
22044,read,91196,1,100,2525,0,0
22045,read,51739,1,100,2575,0,0
22046,read,34830,1,100,2495,0,0
22047,read,67192,1,100,2535,0,0
22048,read,52506,1,100,2615,0,0
22049,read,37278,1,100,2595,0,0
22050,read,36595,1,100,2655,0,0
22051,read,75101,1,100,2525,0,0
22052,read,26175,1,100,2525,0,0
22053,read,18793,1,100,2535,0,0
22054,read,73051,1,100,2535,0,0
22055,read,81487,1,100,2515,0,0
22056,read,99610,1,100,2565,0,0
22057,read,16378,1,100,2545,0,0
22058,read,36534,1,100,2515,0,0
22059,read,40865,1,100,2535,0,0
22060,read,99584,1,100,2585,0,0
22061,read,40330,1,100,2555,0,0
22062,read,71641,1,100,2584,0,0
22063,read,46691,1,100,2565,0,0
22064,read,22768,1,100,2585,0,0
22065,read,90308,1,100,2575,0,0
22066,read,74119,1,100,2535,0,0
22067,read,92064,1,100,2585,0,0
22068,read,1867,1,100,2565,0,0
22069,read,90675,1,100,2846,0,0
22070,read,56610,1,100,2574,0,0
22071,read,5576,1,100,2505,0,0
22072,read,77384,1,100,2534,0,0
22073,read,6859,1,100,2515,0,0
22074,read,51045,1,100,2514,0,0
22075,read,65455,1,100,2545,0,0
22076,read,12176,1,100,2534,0,0
22077,read,54495,1,100,2645,0,0
22078,read,49186,1,100,2535,0,0
22079,read,35469,1,100,2535,0,0
22080,read,30199,1,100,2535,0,0
22081,read,87815,1,100,2505,0,0
22082,read,91704,1,100,2525,0,0
22083,read,48428,1,100,2505,0,0
22084,read,83405,1,100,2515,0,0
22085,read,17704,1,100,2545,0,0
22086,read,55385,1,100,2575,0,0
22087,read,20697,1,100,2535,0,0
22088,read,94234,1,100,2555,0,0
22089,read,72287,1,100,2535,0,0
22090,read,4920,1,100,2525,0,0
22091,read,76215,1,100,2525,0,0
22092,read,54596,1,100,2495,0,0
22093,read,45749,1,100,2565,0,0
22094,read,69135,1,100,2595,0,0
22095,read,93859,1,100,2544,0,0
22096,read,24692,1,100,2565,0,0
22097,read,29749,1,100,2685,0,0
22098,read,19199,1,100,2525,0,0
22099,read,1358,1,100,2535,0,0
22100,read,84497,1,100,2564,0,0
22101,read,34679,1,100,2645,0,0
22102,read,56102,1,100,2595,0,0
22103,read,48620,1,100,2525,0,0
22104,read,39969,1,100,2545,0,0
22105,read,63801,1,100,2555,0,0
22106,read,99859,1,100,2535,0,0
22107,read,35688,1,100,2514,0,0
22108,read,19656,1,100,2555,0,0
22109,read,34915,1,100,2554,0,0
22110,read,59027,1,100,2525,0,0
22111,read,99788,1,100,2634,0,0
22112,read,26737,1,100,2685,0,0
22113,read,44939,1,100,2715,0,0
22114,read,91776,1,100,2555,0,0
22115,read,19292,1,100,2545,0,0
22116,read,20706,1,100,2535,0,0
22117,read,91179,1,100,2525,0,0
22118,read,76797,1,100,2515,0,0
22119,read,72628,1,100,2535,0,0
22120,read,33663,1,100,2525,0,0
22121,read,50347,1,100,2565,0,0
22122,read,9468,1,100,2575,0,0
22123,read,44869,1,100,2534,0,0
22124,read,77475,1,100,2565,0,0
22125,read,23883,1,100,2564,0,0
22126,read,20987,1,100,2515,0,0
22127,read,94167,1,100,2544,0,0
22128,read,15525,1,100,2585,0,0
22129,read,40697,1,100,2565,0,0
22130,read,85844,1,100,2545,0,0
22131,read,52431,1,100,2605,0,0
22132,read,81494,1,100,2545,0,0
22133,read,16553,1,100,2565,0,0
22134,read,22686,1,100,2585,0,0
22135,read,64710,1,100,2535,0,0
22136,read,10235,1,100,2524,0,0
22137,read,20466,1,100,2555,0,0
22138,read,80952,1,100,2534,0,0
22139,read,53355,1,100,2545,0,0
22140,read,75057,1,100,2534,0,0
22141,read,29745,1,100,2495,0,0
22142,read,30951,1,100,2504,0,0
22143,read,37260,1,100,2495,0,0
22144,read,52220,1,100,2535,0,0
22145,read,39764,1,100,2625,0,0
22146,read,17699,1,100,2534,0,0
22147,read,81126,1,100,2545,0,0
22148,read,653,1,100,2504,0,0
22149,read,86302,1,100,2525,0,0
22150,read,81550,1,100,2625,0,0
22151,read,52954,1,100,2505,0,0
22152,read,43860,1,100,2514,0,0
22153,read,27493,1,100,2565,0,0
22154,read,36099,1,100,2575,0,0
22155,read,46840,1,100,2515,0,0
22156,read,23374,1,100,2555,0,0
22157,read,30852,1,100,2525,0,0
22158,read,12390,1,100,2565,0,0
22159,read,70993,1,100,2625,0,0
22160,read,6522,1,100,2535,0,0
22161,read,71383,1,100,2564,0,0
22162,read,97594,1,100,2555,0,0
22163,read,55327,1,100,2514,0,0
22164,read,52039,1,100,2535,0,0
22165,read,14991,1,100,2524,0,0
22166,read,26423,1,100,2525,0,0
22167,read,41339,1,100,2595,0,0
22168,read,23982,1,100,2876,0,0
22169,read,6454,1,100,2545,0,0
22170,read,59604,1,100,2565,0,0
22171,read,18080,1,100,2554,0,0
22172,read,31827,1,100,2505,0,0
22173,read,82257,1,100,2534,0,0
22174,read,49924,1,100,2605,0,0
22175,read,76492,1,100,2534,0,0
22176,read,7875,1,100,2585,0,0
22177,read,73344,1,100,2615,0,0
22178,read,59722,1,100,2504,0,0
22179,read,44831,1,100,2575,0,0
22180,read,21237,1,100,2554,0,0
22181,read,67287,1,100,2515,0,0
22182,read,47419,1,100,2564,0,0
22183,read,11630,1,100,2515,0,0
22184,read,95563,1,100,2595,0,0
22185,read,769,1,100,2555,0,0
22186,read,93817,1,100,2625,0,0
22187,read,57986,1,100,2535,0,0
22188,read,15188,1,100,2575,0,0
22189,read,29123,1,100,2584,0,0
22190,read,44073,1,100,2805,0,0
22191,read,1989,1,100,2565,0,0
22192,read,22586,1,100,2525,0,0
22193,read,75342,1,100,2665,0,0
22194,read,4316,1,100,2535,0,0
22195,read,52678,1,100,2564,0,0
22196,read,92221,1,100,2555,0,0
22197,read,36127,1,100,2554,0,0
22198,read,84083,1,100,2535,0,0
22199,read,94443,1,100,2555,0,0
22200,read,42576,1,100,2555,0,0
22201,read,17235,1,100,2535,0,0
22202,read,87841,1,100,2695,0,0
22203,read,63171,1,100,2545,0,0
22204,read,53332,1,100,2544,0,0
22205,read,9679,1,100,2525,0,0
22206,read,81113,1,100,2524,0,0
22207,read,7666,1,100,2545,0,0
22208,read,44298,1,100,2555,0,0
22209,read,69937,1,100,2585,0,0
22210,read,10573,1,100,2535,0,0
22211,read,523,1,100,2856,0,0
22212,read,95907,1,100,2524,0,0
22213,read,800,1,100,2525,0,0
22214,read,45687,1,100,2524,0,0
22215,read,33158,1,100,2515,0,0
22216,read,58219,1,100,2635,0,0
22217,read,17671,1,100,2635,0,0
22218,read,82287,1,100,2505,0,0
22219,read,54217,1,100,2525,0,0
22220,read,97334,1,100,2565,0,0
22221,read,42851,1,100,2565,0,0
22222,read,95124,1,100,2565,0,0
22223,read,37007,1,100,2564,0,0
22224,read,62405,1,100,2555,0,0
22225,read,62622,1,100,2514,0,0
22226,read,57608,1,100,2505,0,0
22227,read,91825,1,100,2544,0,0
22228,read,3697,1,100,2535,0,0
22229,read,71969,1,100,2524,0,0
22230,read,67228,1,100,2545,0,0
22231,read,85515,1,100,2545,0,0
22232,read,79382,1,100,2545,0,0
22233,read,67395,1,100,2494,0,0
22234,read,88884,1,100,2565,0,0
22235,read,54960,1,100,2515,0,0
22236,read,44844,1,100,2535,0,0
22237,read,14645,1,100,2555,0,0
22238,read,68227,1,100,2515,0,0
22239,read,57073,1,100,2545,0,0
22240,read,29589,1,100,2535,0,0
22241,read,80433,1,100,2535,0,0
22242,read,33724,1,100,2535,0,0
22243,read,3010,1,100,2625,0,0
22244,read,39016,1,100,2534,0,0
22245,read,42626,1,100,2525,0,0
22246,read,36459,1,100,2554,0,0
22247,read,25172,1,100,2585,0,0
22248,read,99755,1,100,2554,0,0
22249,read,71057,1,100,2565,0,0
22250,read,62786,1,100,2545,0,0
22251,read,6555,1,100,2555,0,0
22252,read,6717,1,100,2535,0,0
22253,read,73809,1,100,2585,0,0
22254,read,79133,1,100,2545,0,0
22255,read,48055,1,100,2604,0,0
22256,read,2490,1,100,2555,0,0
22257,read,17444,1,100,2525,0,0
22258,read,44171,1,100,2916,0,0
22259,read,67559,1,100,2514,0,0
22260,read,51926,1,100,2505,0,0
22261,read,85313,1,100,2575,0,0
22262,read,64496,1,100,2505,0,0
22263,read,36716,1,100,2515,0,0
22264,read,26253,1,100,2565,0,0
22265,read,83580,1,100,2524,0,0
22266,read,23161,1,100,2535,0,0
22267,read,64601,1,100,2525,0,0
22268,read,96779,1,100,2555,0,0
22269,read,68976,1,100,2514,0,0
22270,read,25376,1,100,2565,0,0
22271,read,2407,1,100,2554,0,0
22272,read,18786,1,100,2525,0,0
22273,read,47965,1,100,2504,0,0
22274,read,63704,1,100,2535,0,0
22275,read,76362,1,100,2544,0,0
22276,read,83533,1,100,2595,0,0
22277,read,56211,1,100,2545,0,0
22278,read,43288,1,100,2515,0,0
22279,read,30342,1,100,2585,0,0
22280,read,83509,1,100,2555,0,0
22281,read,97747,1,100,2525,0,0
22282,read,30520,1,100,2575,0,0
22283,read,87156,1,100,2555,0,0
22284,read,35875,1,100,2504,0,0
22285,read,83621,1,100,2535,0,0
22286,read,60610,1,100,2515,0,0
22287,read,29857,1,100,2525,0,0
22288,read,7711,1,100,2535,0,0
22289,read,39390,1,100,2555,0,0
22290,read,20265,1,100,2926,0,0
22291,read,4595,1,100,2565,0,0
22292,read,79474,1,100,2515,0,0
22293,read,22461,1,100,4148,0,0
22294,read,70425,1,100,2545,0,0
22295,read,93312,1,100,2595,0,0
22296,read,75204,1,100,2655,0,0
22297,read,12326,1,100,2575,0,0
22298,read,50954,1,100,2575,0,0
22299,read,65950,1,100,2565,0,0
22300,read,29397,1,100,2525,0,0
22301,read,43581,1,100,2555,0,0
22302,read,86723,1,100,2505,0,0
22303,read,56349,1,100,2545,0,0
22304,read,40507,1,100,2495,0,0
22305,read,68433,1,100,2545,0,0
22306,read,74307,1,100,2545,0,0
22307,read,50593,1,100,2535,0,0
22308,read,53534,1,100,2535,0,0
22309,read,56471,1,100,2585,0,0
22310,read,90908,1,100,2545,0,0
22311,read,76198,1,100,2544,0,0
22312,read,45065,1,100,2525,0,0
22313,read,50168,1,100,2494,0,0
22314,read,70943,1,100,2515,0,0
22315,read,12479,1,100,2615,0,0
22316,read,96657,1,100,2755,0,0
22317,read,30778,1,100,2565,0,0
22318,read,60795,1,100,2524,0,0
22319,read,49441,1,100,2555,0,0
22320,read,57247,1,100,2504,0,0
22321,read,59216,1,100,2525,0,0
22322,read,9742,1,100,2534,0,0
22323,read,17211,1,100,2555,0,0
22324,read,28168,1,100,2554,0,0
22325,read,56283,1,100,2495,0,0
22326,read,92776,1,100,2554,0,0
22327,read,10752,1,100,2575,0,0
22328,read,45811,1,100,2544,0,0
22329,read,58124,1,100,2535,0,0
22330,read,81982,1,100,2645,0,0
22331,read,44585,1,100,2515,0,0
22332,read,95861,1,100,2555,0,0
22333,read,67201,1,100,2535,0,0
22334,read,30536,1,100,2555,0,0
22335,read,75650,1,100,2676,0,0
22336,read,88531,1,100,2575,0,0
22337,read,21084,1,100,2525,0,0
22338,read,28979,1,100,2535,0,0
22339,read,63823,1,100,2525,0,0
22340,read,85412,1,100,2555,0,0
22341,read,49567,1,100,2525,0,0
22342,read,48037,1,100,2505,0,0
22343,read,45130,1,100,2494,0,0
22344,read,83793,1,100,2535,0,0
22345,read,27879,1,100,2535,0,0
22346,read,62501,1,100,2545,0,0
22347,read,37021,1,100,2605,0,0
22348,read,94230,1,100,2515,0,0
22349,read,73134,1,100,2515,0,0
22350,read,60806,1,100,2515,0,0
22351,read,11012,1,100,2635,0,0
22352,read,74172,1,100,2575,0,0
22353,read,22770,1,100,2565,0,0
22354,read,62512,1,100,2535,0,0
22355,read,26542,1,100,2564,0,0
22356,read,21452,1,100,2545,0,0
22357,read,54271,1,100,2534,0,0
22358,read,99251,1,100,2585,0,0
22359,read,44431,1,100,2494,0,0
22360,read,7450,1,100,2655,0,0
22361,read,35728,1,100,2525,0,0
22362,read,5805,1,100,2896,0,0
22363,read,87847,1,100,2544,0,0
22364,read,97896,1,100,2545,0,0
22365,read,46853,1,100,2615,0,0
22366,read,6748,1,100,2505,0,0
22367,read,5742,1,100,2555,0,0
22368,read,61236,1,100,2545,0,0
22369,read,99961,1,100,2545,0,0
22370,read,96187,1,100,2565,0,0
22371,read,28396,1,100,2515,0,0
22372,read,96766,1,100,2615,0,0
22373,read,28810,1,100,2495,0,0
22374,read,14718,1,100,2545,0,0
22375,read,51781,1,100,2515,0,0
22376,read,86333,1,100,2505,0,0
22377,read,26072,1,100,2565,0,0
22378,read,9745,1,100,2475,0,0
22379,read,12658,1,100,2525,0,0
22380,read,55709,1,100,2535,0,0
22381,read,93802,1,100,2545,0,0
22382,read,43346,1,100,2515,0,0
22383,read,72720,1,100,2485,0,0
22384,read,96906,1,100,2585,0,0
22385,read,98665,1,100,2555,0,0
22386,read,99058,1,100,2585,0,0
22387,read,13442,1,100,2525,0,0
22388,read,77681,1,100,2554,0,0
22389,read,96988,1,100,2505,0,0
22390,read,77174,1,100,2524,0,0
22391,read,98506,1,100,2545,0,0
22392,read,5968,1,100,2534,0,0
22393,read,21669,1,100,2635,0,0
22394,read,72685,1,100,2525,0,0
22395,read,19033,1,100,2565,0,0
22396,read,50642,1,100,2505,0,0
22397,read,38791,1,100,2515,0,0
22398,read,12083,1,100,2505,0,0
22399,read,97855,1,100,2545,0,0
22400,read,36446,1,100,2525,0,0
22401,read,2339,1,100,2525,0,0
22402,read,48767,1,100,2565,0,0
22403,read,28453,1,100,2515,0,0
22404,read,29013,1,100,2505,0,0
22405,read,60014,1,100,2505,0,0
22406,read,70105,1,100,2565,0,0
22407,read,10857,1,100,2535,0,0
22408,read,60410,1,100,2605,0,0
22409,read,46798,1,100,2604,0,0
22410,read,2145,1,100,2535,0,0
22411,read,91413,1,100,2534,0,0
22412,read,20847,1,100,2595,0,0
22413,read,21602,1,100,2545,0,0
22414,read,50011,1,100,2525,0,0
22415,read,88207,1,100,2555,0,0
22416,read,41031,1,100,2525,0,0
22417,read,45462,1,100,2545,0,0
22418,read,88824,1,100,2565,0,0
22419,read,30417,1,100,2525,0,0
22420,read,24247,1,100,2534,0,0
22421,read,61989,1,100,2515,0,0
22422,read,42796,1,100,2555,0,0
22423,read,22802,1,100,2525,0,0
22424,read,62281,1,100,2524,0,0
22425,read,18944,1,100,2545,0,0
22426,read,19688,1,100,2484,0,0
22427,read,48981,1,100,2525,0,0
22428,read,82131,1,100,2624,0,0
22429,read,70115,1,100,2505,0,0
22430,read,61988,1,100,2474,0,0
22431,read,36801,1,100,2565,0,0
22432,read,35362,1,100,2504,0,0
22433,read,67498,1,100,2535,0,0
22434,read,30389,1,100,2584,0,0
22435,read,79885,1,100,2525,0,0
22436,read,865,1,100,2554,0,0
22437,read,97657,1,100,2525,0,0
22438,read,77669,1,100,2534,0,0
22439,read,85437,1,100,2505,0,0
22440,read,11734,1,100,2504,0,0
22441,read,17269,1,100,2545,0,0
22442,read,55760,1,100,2514,0,0
22443,read,36552,1,100,2515,0,0
22444,read,10130,1,100,2534,0,0
22445,read,53301,1,100,2525,0,0
22446,read,51992,1,100,2504,0,0
22447,read,67111,1,100,2485,0,0
22448,read,96414,1,100,2505,0,0
22449,read,74780,1,100,2555,0,0
22450,read,31888,1,100,2515,0,0
22451,read,60905,1,100,2515,0,0
22452,read,94988,1,100,2535,0,0
22453,read,20895,1,100,2555,0,0
22454,read,11505,1,100,2515,0,0
22455,read,97182,1,100,2515,0,0
22456,read,65631,1,100,2886,0,0
22457,read,21615,1,100,2545,0,0
22458,read,66623,1,100,2535,0,0
22459,read,24153,1,100,2504,0,0
22460,read,92024,1,100,2585,0,0
22461,read,13164,1,100,2524,0,0
22462,read,98489,1,100,2545,0,0
22463,read,8616,1,100,2524,0,0
22464,read,36897,1,100,2515,0,0
22465,read,86294,1,100,2534,0,0
22466,read,19542,1,100,2545,0,0
22467,read,34595,1,100,2564,0,0
22468,read,50978,1,100,2595,0,0
22469,read,52221,1,100,2535,0,0
22470,read,26351,1,100,2605,0,0
22471,read,38240,1,100,2515,0,0
22472,read,82290,1,100,2554,0,0
22473,read,89171,1,100,2505,0,0
22474,read,32113,1,100,2524,0,0
22475,read,31928,1,100,2485,0,0
22476,read,94766,1,100,2515,0,0
22477,read,26558,1,100,2475,0,0
22478,read,68783,1,100,2565,0,0
22479,read,97270,1,100,2585,0,0
22480,read,37752,1,100,2555,0,0
22481,read,60883,1,100,2515,0,0
22482,read,28521,1,100,2595,0,0
22483,read,88060,1,100,2525,0,0
22484,read,80922,1,100,2595,0,0
22485,read,88752,1,100,2515,0,0
22486,read,75177,1,100,2525,0,0
22487,read,98120,1,100,2525,0,0
22488,read,8836,1,100,2655,0,0
22489,read,54235,1,100,2555,0,0
22490,read,78419,1,100,2575,0,0
22491,read,86066,1,100,2535,0,0
22492,read,94617,1,100,2555,0,0
22493,read,84980,1,100,2585,0,0
22494,read,9245,1,100,2545,0,0
22495,read,47161,1,100,2565,0,0
22496,read,90977,1,100,2515,0,0
22497,read,59831,1,100,2534,0,0
22498,read,8065,1,100,2555,0,0
22499,read,76062,1,100,2564,0,0
22500,read,85857,1,100,2555,0,0
22501,read,17543,1,100,2605,0,0
22502,read,6105,1,100,2575,0,0
22503,read,19208,1,100,2535,0,0
22504,read,38923,1,100,2505,0,0
22505,read,32822,1,100,2555,0,0
22506,read,4042,1,100,2535,0,0
22507,read,3252,1,100,2565,0,0
22508,read,64911,1,100,2524,0,0
22509,read,51595,1,100,2515,0,0
22510,read,36799,1,100,2574,0,0
22511,read,90715,1,100,2605,0,0
22512,read,11764,1,100,2555,0,0
22513,read,97654,1,100,2545,0,0
22514,read,85018,1,100,2535,0,0
22515,read,74470,1,100,2545,0,0
22516,read,62251,1,100,2525,0,0
22517,read,12933,1,100,2495,0,0
22518,read,98847,1,100,2535,0,0
22519,read,21952,1,100,2555,0,0
22520,read,85872,1,100,2515,0,0
22521,read,3766,1,100,2565,0,0
22522,read,7415,1,100,2535,0,0
22523,read,88300,1,100,2525,0,0
22524,read,23942,1,100,2575,0,0
22525,read,53981,1,100,2545,0,0
22526,read,99131,1,100,2555,0,0
22527,read,24878,1,100,2554,0,0
22528,read,85845,1,100,2535,0,0
22529,read,25568,1,100,2534,0,0
22530,read,58104,1,100,2545,0,0
22531,read,48969,1,100,2534,0,0
22532,read,5886,1,100,2575,0,0
22533,read,96264,1,100,2555,0,0
22534,read,13215,1,100,2535,0,0
22535,read,97240,1,100,2505,0,0
22536,read,35496,1,100,2525,0,0
22537,read,12115,1,100,2504,0,0
22538,read,78475,1,100,2565,0,0
22539,read,34903,1,100,2504,0,0
22540,read,75097,1,100,2525,0,0
22541,read,29568,1,100,2544,0,0
22542,read,50637,1,100,2505,0,0
22543,read,28678,1,100,2524,0,0
22544,read,13503,1,100,2525,0,0
22545,read,6014,1,100,2534,0,0
22546,read,21854,1,100,2585,0,0
22547,read,31844,1,100,2524,0,0
22548,read,81296,1,100,2555,0,0
22549,read,32750,1,100,2544,0,0
22550,read,66358,1,100,2515,0,0
22551,read,75062,1,100,2534,0,0
22552,read,20664,1,100,2535,0,0
22553,read,40920,1,100,2534,0,0
22554,read,18894,1,100,2555,0,0
22555,read,5368,1,100,2515,0,0
22556,read,59144,1,100,2545,0,0
22557,read,44094,1,100,2485,0,0
22558,read,64452,1,100,2545,0,0
22559,read,52915,1,100,2474,0,0
22560,read,51785,1,100,2545,0,0
22561,read,29386,1,100,2524,0,0
22562,read,34801,1,100,2505,0,0
22563,read,95616,1,100,2544,0,0
22564,read,99408,1,100,2555,0,0
22565,read,47346,1,100,2494,0,0
22566,read,5611,1,100,2545,0,0
22567,read,41672,1,100,2625,0,0
22568,read,43650,1,100,2525,0,0
22569,read,44156,1,100,2545,0,0
22570,read,54414,1,100,2495,0,0
22571,read,81423,1,100,2545,0,0
22572,read,67434,1,100,2505,0,0
22573,read,43918,1,100,2505,0,0
22574,read,10037,1,100,2535,0,0
22575,read,75656,1,100,2525,0,0
22576,read,10650,1,100,2535,0,0
22577,read,73465,1,100,2535,0,0
22578,read,37414,1,100,2545,0,0
22579,read,69357,1,100,2545,0,0
22580,read,10189,1,100,2545,0,0
22581,read,69304,1,100,2555,0,0
