workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,vacuum,2e_K500,pread,e2e_us,10,1938.53,1454.35,1368.14,2958.53,1108.27,6378.49,10/10,robust,seed01=6378.5;seed02=1448.2;seed03=1420.9;seed04=1513.0;seed05=1658.4;seed06=1304.5;seed07=1460.5;seed08=1407.0;seed09=1108.3;seed10=1686.0
A,vacuum,2e_K500,pread,e2e_warm_us,10,1922.76,1437.79,1353.26,2941.93,1096.38,6357.08,10/10,robust,seed01=6357.1;seed02=1432.6;seed03=1407.6;seed04=1498.7;seed05=1645.3;seed06=1287.7;seed07=1443.0;seed08=1390.1;seed09=1096.4;seed10=1669.1
A,vacuum,2e_K500,pread,first_query_us,10,-64.67,-63.6,-74.66,-54.39,-83.94,-39.11,10/10,robust,seed01=-73.2;seed02=-48.5;seed03=-50.6;seed04=-53.8;seed05=-83.2;seed06=-82.5;seed07=-39.1;seed08=-53.9;seed09=-83.9;seed10=-77.9
A,vacuum,2f_slru,async,e2e_us,10,496.4,463.47,445.54,559.54,398.49,725.09,10/10,robust,seed01=725.1;seed02=518.5;seed03=422.4;seed04=473.3;seed05=423.9;seed06=441.6;seed07=518.3;seed08=453.6;seed09=398.5;seed10=588.7
A,vacuum,2f_slru,async,e2e_warm_us,10,480.62,447.86,431.46,541.81,386.85,701.95,10/10,robust,seed01=702.0;seed02=503.2;seed03=409.8;seed04=459.0;seed05=410.7;seed06=425.8;seed07=500.8;seed08=436.7;seed09=386.9;seed10=571.3
A,vacuum,2f_slru,async,first_query_us,10,-89.8,-90.42,-90.66,-88.74,-91.44,-85.97,10/10,robust,seed01=-86.0;seed02=-89.4;seed03=-91.0;seed04=-90.3;seed05=-91.1;seed06=-90.7;seed07=-89.4;seed08=-90.5;seed09=-91.4;seed10=-88.2
A,vacuum,2f_slru,pread,e2e_us,10,1384.35,1292.27,1263.85,1535.48,1128.54,1938.31,10/10,robust,seed01=1938.3;seed02=1449.5;seed03=1284.3;seed04=1299.5;seed05=1202.6;seed06=1245.2;seed07=1415.3;seed08=1285.1;seed09=1128.5;seed10=1595.2
A,vacuum,2f_slru,pread,e2e_warm_us,10,1368.74,1278.22,1249.35,1518.4,1116.92,1917.91,10/10,robust,seed01=1917.9;seed02=1434.0;seed03=1271.2;seed04=1285.3;seed05=1189.4;seed06=1228.6;seed07=1398.1;seed08=1268.0;seed09=1116.9;seed10=1577.9
A,vacuum,2f_slru,pread,first_query_us,10,-89.83,-90.49,-90.75,-88.68,-91.53,-85.66,10/10,robust,seed01=-85.7;seed02=-89.1;seed03=-91.2;seed04=-90.4;seed05=-91.2;seed06=-90.8;seed07=-89.4;seed08=-90.6;seed09=-91.5;seed10=-88.4
B,orig,2e_K10,async,e2e_us,10,-7.59,-12.89,-15.77,5.92,-20.68,50.09,9/10,directional,seed01=-11.1;seed02=-7.4;seed03=-14.4;seed04=-20.7;seed05=-16.0;seed06=-11.4;seed07=-13.6;seed08=50.1;seed09=-12.1;seed10=-19.3
B,orig,2e_K10,async,e2e_warm_us,10,-25.15,-29.96,-31.58,-14.69,-35.31,19.11,9/10,robust,seed01=-31.6;seed02=-22.4;seed03=-30.0;seed04=-35.3;seed05=-31.4;seed06=-29.2;seed07=-29.9;seed08=19.1;seed09=-27.1;seed10=-33.7
B,orig,2e_K10,async,first_query_us,10,-36.52,-40.07,-42.45,-27.39,-45.68,1.67,9/10,robust,seed01=-45.4;seed02=-32.7;seed03=-40.5;seed04=-45.7;seed05=-41.7;seed06=-39.3;seed07=-39.7;seed08=1.7;seed09=-38.1;seed10=-44.0
B,orig,2e_K10,pread,e2e_us,10,278.4,247.4,241.59,331.58,227.45,497.89,10/10,robust,seed01=330.2;seed02=254.7;seed03=253.5;seed04=227.4;seed05=241.4;seed06=235.8;seed07=237.2;seed08=497.9;seed09=265.7;seed10=240.3
B,orig,2e_K10,pread,e2e_warm_us,10,261.11,232.15,226.4,311.1,212.94,466.27,10/10,robust,seed01=310.4;seed02=239.8;seed03=238.4;seed04=212.9;seed05=225.9;seed06=219.2;seed07=221.4;seed08=466.3;seed09=250.9;seed10=225.9
B,orig,2e_K10,pread,first_query_us,10,-35.83,-41.52,-42.69,-25.61,-45.51,6.12,9/10,robust,seed01=-45.1;seed02=-30.0;seed03=-40.3;seed04=-45.5;seed05=-44.3;seed06=-42.8;seed07=-34.0;seed08=6.1;seed09=-38.1;seed10=-44.3
B,orig,2e_K500,async,e2e_us,10,61.08,63.23,42.05,80.4,20.48,117.89,10/10,robust,seed01=98.3;seed02=66.3;seed03=68.2;seed04=20.5;seed05=60.2;seed06=58.0;seed07=21.2;seed08=117.9;seed09=78.1;seed10=22.2
B,orig,2e_K500,async,e2e_warm_us,10,43.06,48.19,26.01,59.68,5.18,86.62,10/10,robust,seed01=77.3;seed02=51.4;seed03=53.1;seed04=5.9;seed05=44.9;seed06=40.1;seed07=5.2;seed08=86.6;seed09=58.3;seed10=7.7
B,orig,2e_K500,async,first_query_us,10,-55.74,-48.03,-67.83,-44.46,-81.76,-36.09,10/10,robust,seed01=-38.7;seed02=-37.7;seed03=-37.1;seed04=-81.3;seed05=-47.1;seed06=-48.9;seed07=-81.8;seed08=-67.4;seed09=-36.1;seed10=-81.3
B,orig,2e_K500,pread,e2e_us,10,2302.61,2009.05,1970.43,2725.13,1705.65,3874.44,10/10,robust,seed01=2520.6;seed02=2446.9;seed03=2834.5;seed04=1851.2;seed05=2030.2;seed06=1824.4;seed07=1705.7;seed08=3874.4;seed09=1950.3;seed10=1987.9
B,orig,2e_K500,pread,e2e_warm_us,10,2284.76,1994.22,1953.93,2704.44,1689.56,3843.29,10/10,robust,seed01=2501.1;seed02=2431.9;seed03=2819.3;seed04=1836.7;seed05=2014.9;seed06=1806.5;seed07=1689.6;seed08=3843.3;seed09=1930.8;seed10=1973.6
B,orig,2e_K500,pread,first_query_us,10,-60.6,-56.89,-72.27,-49.43,-81.87,-39.51,10/10,robust,seed01=-40.4;seed02=-44.5;seed03=-42.4;seed04=-81.0;seed05=-46.4;seed06=-81.0;seed07=-81.9;seed08=-67.4;seed09=-39.5;seed10=-81.5
