workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
C_hit,orig,2f_slru,async,first_query_us,10,-88.77,-89.87,-90.22,-86.86,-90.76,-83.44,10/10,robust,seed01=-89.9;seed02=-89.7;seed03=-89.1;seed04=-83.5;seed05=-83.4;seed06=-90.8;seed07=-90.4;seed08=-89.9;seed09=-90.4;seed10=-90.6
C_hit,orig,2f_slru,pread,e2e_us,10,435.06,381.3,360.5,534.08,330.42,707.95,10/10,robust,seed01=375.0;seed02=402.3;seed03=397.7;seed04=707.9;seed05=707.9;seed06=330.4;seed07=343.6;seed08=387.6;seed09=346.7;seed10=351.4
C_hit,orig,2f_slru,pread,e2e_warm_us,10,416.12,363.36,344.24,512.11,317.12,683.68,10/10,robust,seed01=357.5;seed02=381.7;seed03=379.3;seed04=677.7;seed05=683.7;seed06=317.1;seed07=330.0;seed08=369.2;seed09=329.4;seed10=335.5
C_hit,orig,2f_slru,pread,first_query_us,10,-88.81,-89.94,-90.26,-86.84,-90.87,-83.38,10/10,robust,seed01=-90.0;seed02=-89.6;seed03=-89.6;seed04=-83.4;seed05=-83.4;seed06=-90.7;seed07=-90.4;seed08=-89.9;seed09=-90.3;seed10=-90.9
C_hit,orig,2f_top14,async,e2e_us,10,-11.3,-18.66,-20.11,0.01,-22.98,29.83,8/10,directional,seed01=-16.2;seed02=-18.6;seed03=-18.7;seed04=29.8;seed05=12.9;seed06=-21.7;seed07=-20.3;seed08=-23.0;seed09=-15.2;seed10=-22.1
C_hit,orig,2f_top14,async,e2e_warm_us,10,-30.61,-34.46,-37.09,-22.42,-40.95,-0.46,10/10,robust,seed01=-34.0;seed02=-39.2;seed03=-37.4;seed04=-0.5;seed05=-14.6;seed06=-34.9;seed07=-33.9;seed08=-40.9;seed09=-32.6;seed10=-38.2
C_hit,orig,2f_top14,async,first_query_us,10,-39.86,-42.41,-45.26,-33.03,-49.21,-14.24,10/10,robust,seed01=-42.3;seed02=-47.6;seed03=-46.4;seed04=-14.2;seed05=-28.5;seed06=-42.5;seed07=-41.5;seed08=-49.2;seed09=-40.6;seed10=-45.7
C_hit,orig,2f_top14,pread,e2e_us,10,77.8,66.87,61.01,100.62,53.83,168.76,10/10,robust,seed01=70.3;seed02=66.9;seed03=66.9;seed04=168.8;seed05=109.4;seed06=53.8;seed07=56.4;seed08=63.1;seed09=66.8;seed10=55.5
C_hit,orig,2f_top14,pread,e2e_warm_us,10,58.5,47.33,44.56,78.2,39.29,138.94,10/10,robust,seed01=52.5;seed02=46.3;seed03=48.4;seed04=138.9;seed05=81.5;seed06=40.9;seed07=43.0;seed08=45.0;seed09=49.2;seed10=39.3
C_hit,orig,2f_top14,pread,first_query_us,10,-42.4,-43.36,-50.46,-33.42,-68.96,-9.75,10/10,robust,seed01=-38.3;seed02=-46.8;seed03=-46.0;seed04=-9.8;seed05=-69.0;seed06=-42.4;seed07=-41.0;seed08=-46.4;seed09=-39.9;seed10=-44.3
