seed,workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
1,A,orig,learned_markov_28,pread,128,5,0,0.00,100.00,355.65,2675.16,133.03,2542.13,3030.81,2897.78,2.15,178.00,285.00,1.15,56171076
1,A,orig,learned_markov_28,async,128,5,0,0.00,100.00,354.17,229.69,130.44,99.25,583.86,453.42,2.15,178.00,286.00,1.15,56171360
1,A,orig,2f_top14,pread,128,5,0,0.00,100.00,398.41,1351.39,135.46,1215.93,1749.80,1614.34,2.15,182.00,281.00,1.15,56177476
1,A,orig,2f_top14,async,128,5,0,0.00,100.00,334.20,212.96,131.58,81.38,547.16,415.58,2.15,182.00,281.00,1.15,56177004
1,A,orig,2f_top28,pread,128,5,0,0.00,100.00,325.39,2558.40,128.04,2430.36,2883.79,2755.75,2.10,183.00,288.00,1.13,56176316
1,A,orig,2f_top28,async,128,5,0,0.00,100.00,374.23,226.99,129.43,97.55,601.22,471.78,2.12,183.00,288.00,1.13,56177104
1,A,orig,2e_K10,pread,128,5,0,0.00,100.00,170.56,2601.05,133.95,2467.10,2771.61,2637.66,2.15,181.00,287.00,1.13,56168724
1,A,orig,2e_K10,async,128,5,0,0.00,100.00,358.01,232.16,130.81,101.35,590.17,459.36,2.16,181.00,287.00,1.13,56169368
1,B,orig,learned_markov_14,pread,128,5,0,0.00,100.00,410.10,1402.88,129.48,1273.39,1812.98,1683.49,2.16,181.00,278.00,1.13,56170584
1,B,orig,learned_markov_14,async,128,5,0,0.00,100.00,404.62,212.02,130.68,81.34,616.64,485.96,2.20,181.00,278.00,1.13,56170516
1,B,orig,learned_markov_28,pread,128,5,0,0.00,100.00,400.07,2465.36,130.49,2334.88,2865.43,2734.95,2.36,180.00,281.00,1.13,56134548
1,B,orig,learned_markov_28,async,128,5,0,0.00,100.00,419.14,253.82,156.24,97.57,672.96,516.71,2.30,180.00,281.00,1.13,56077824
1,B,orig,2f_top14,pread,128,5,0,0.00,100.00,412.61,1416.84,134.78,1282.06,1829.45,1694.67,2.25,181.00,277.00,1.13,56070528
1,B,orig,2f_top14,async,128,5,0,0.00,100.00,416.82,209.70,125.54,84.17,626.52,500.99,2.36,181.00,277.00,1.13,56039480
1,B,orig,2f_top28,pread,128,5,0,0.00,100.00,425.92,2531.04,129.73,2401.30,2956.96,2827.22,2.27,181.00,280.00,1.13,56040256
1,B,orig,2f_top28,async,128,5,0,0.00,100.00,417.52,228.39,130.10,98.28,645.91,515.80,2.29,181.00,279.00,1.13,56033068
1,B,orig,2e_K10,pread,128,5,0,0.00,100.00,411.49,3625.20,183.20,3442.00,4036.69,3853.49,2.18,180.00,282.00,1.13,56109628
1,B,orig,2e_K10,async,128,5,0,0.00,100.00,416.70,275.32,176.20,99.12,692.02,515.82,2.21,181.00,280.00,1.13,56110716
1,C,orig,learned_markov_14,pread,128,5,0,0.00,100.00,177.84,1165.16,129.51,1035.65,1343.00,1213.49,1.56,21.00,28.00,1.12,56110388
1,C,orig,learned_markov_14,async,128,5,0,0.00,100.00,179.99,210.24,128.16,82.07,390.23,262.06,1.60,22.00,27.00,1.12,56110204
1,C,orig,learned_markov_28,pread,128,5,0,0.00,100.00,179.95,1133.87,130.16,1003.71,1313.82,1183.66,1.62,20.00,29.00,1.12,56110536
1,C,orig,learned_markov_28,async,128,5,0,0.00,100.00,179.32,225.96,129.64,96.32,405.28,275.64,1.62,21.00,28.00,1.12,56098356
1,C,orig,2f_top14,pread,128,5,0,0.00,100.00,180.04,1211.20,130.06,1081.14,1391.24,1261.18,1.60,21.00,28.00,1.12,56093360
1,C,orig,2f_top14,async,128,5,0,0.00,100.00,181.49,209.42,130.40,79.03,390.91,260.52,1.62,22.00,27.00,1.12,56094232
1,C,orig,2f_top28,pread,128,5,0,0.00,100.00,180.27,1220.96,126.23,1094.74,1401.23,1275.01,1.59,20.00,29.00,1.12,56095108
1,C,orig,2f_top28,async,128,5,0,0.00,100.00,177.99,223.54,128.09,95.45,401.53,273.44,1.60,21.00,28.00,1.12,56095984
1,C,orig,2e_K10,pread,128,5,0,0.00,100.00,183.47,1348.20,130.18,1218.03,1531.67,1401.50,1.59,22.00,28.00,1.12,56095124
1,C,orig,2e_K10,async,128,5,0,0.00,100.00,179.67,208.79,128.01,80.78,388.46,260.45,1.63,22.00,27.00,1.12,56096204
1,A,orig,baseline,baseline,128,6,0,0.00,0.00,512.86,0.00,0.00,0.00,512.86,512.86,2.14,180.00,270.00,1.12,56096496
1,B,orig,baseline,baseline,128,6,0,0.00,0.00,747.22,0.00,0.00,0.00,747.22,747.22,2.21,181.00,273.00,1.12,56096844
1,C,orig,baseline,baseline,128,6,0,0.00,0.00,1076.42,0.00,0.00,0.00,1076.42,1076.42,1.62,24.00,25.00,1.12,56097388
1,A,orig,learned_markov_14,pread,128,6,0,0.00,100.00,406.85,1395.56,177.13,1218.43,1802.41,1625.28,2.12,178.00,283.00,1.12,56097332
1,A,orig,learned_markov_14,async,128,6,0,0.00,100.00,372.97,250.45,170.58,79.87,623.42,452.84,2.10,178.00,283.00,1.12,56097792
1,A,orig,learned_markov_28,pread,128,6,0,0.00,100.00,359.80,2677.16,129.67,2547.49,3036.96,2907.29,2.14,178.00,285.00,1.12,56098772
1,A,orig,learned_markov_28,async,128,6,0,0.00,100.00,404.45,228.55,128.86,99.69,633.00,504.14,2.08,178.00,287.00,1.12,56098904
1,A,orig,2f_top14,pread,128,6,0,0.00,100.00,386.01,1345.30,128.74,1216.56,1731.31,1602.57,2.16,182.00,281.00,1.11,56100960
1,A,orig,2f_top14,async,128,6,0,0.00,100.00,383.02,217.85,135.41,82.44,600.87,465.46,2.11,182.00,281.00,1.11,56101448
1,A,orig,2f_top28,pread,128,6,0,0.00,100.00,359.17,2512.31,131.41,2380.91,2871.48,2740.08,2.15,183.00,288.00,1.11,56102420
1,A,orig,2f_top28,async,128,6,0,0.00,100.00,358.40,228.65,128.97,99.68,587.05,458.08,2.14,183.00,288.00,1.11,56100436
1,A,orig,2e_K10,pread,128,6,0,0.00,100.00,181.69,2598.61,130.53,2468.09,2780.30,2649.78,2.15,181.00,287.00,1.11,56100912
1,A,orig,2e_K10,async,128,6,0,0.00,100.00,355.12,231.62,129.88,101.74,586.74,456.86,2.15,181.00,287.00,1.11,56101320
